   X,    Y,    Latitude,   Longitude, HLCY_200612200300
  56,    1,   16.320373, -113.506754,          109
  57,    1,   16.369056, -113.133609,          109
  58,    1,   16.416758, -112.760187,          109
  59,    1,   16.463479, -112.386494,           89
  60,    1,   16.509216, -112.012534,           69
  61,    1,   16.553969, -111.638315,           69
  62,    1,   16.597736, -111.263840,           89
  63,    1,   16.640516, -110.889116,          109
  64,    1,   16.682307, -110.514148,          129
  65,    1,   16.723109, -110.138941,          129
  66,    1,   16.762919, -109.763502,          109
  67,    1,   16.801737, -109.387834,          109
  68,    1,   16.839562, -109.011945,          109
  69,    1,   16.876391, -108.635840,          109
  70,    1,   16.912225, -108.259524,          109
  71,    1,   16.947062, -107.883002,          109
  72,    1,   16.980901, -107.506282,          109
  73,    1,   17.013741, -107.129367,           89
  74,    1,   17.045581, -106.752265,          109
  75,    1,   17.076420, -106.374980,           89
  76,    1,   17.106257, -105.997518,           89
  77,    1,   17.135091, -105.619886,           89
  78,    1,   17.162921, -105.242088,           69
  79,    1,   17.189747, -104.864131,           49
  80,    1,   17.215567, -104.486020,           29
  81,    1,   17.240381, -104.107761,           29
  82,    1,   17.264189, -103.729360,            9
  83,    1,   17.286988, -103.350823,            9
  84,    1,   17.308779, -102.972156,            9
  85,    1,   17.329561, -102.593364,            9
  86,    1,   17.349333, -102.214453,            9
  87,    1,   17.368095, -101.835429,            9
  88,    1,   17.385847, -101.456299,            9
  89,    1,   17.402586, -101.077067,            9
  90,    1,   17.418314, -100.697740,          -11
  91,    1,   17.433030, -100.318324,          -11
  92,    1,   17.446732,  -99.938824,           29
  93,    1,   17.459422,  -99.559247,           29
  94,    1,   17.471097,  -99.179599,            9
  95,    1,   17.481759,  -98.799885,            9
  96,    1,   17.491407,  -98.420111,           29
  97,    1,   17.500039,  -98.040284,           29
  98,    1,   17.507657,  -97.660409,            9
  99,    1,   17.514260,  -97.280492,           49
 100,    1,   17.519848,  -96.900539,           49
 101,    1,   17.524420,  -96.520556,          109
 102,    1,   17.527976,  -96.140550,           69
 103,    1,   17.530517,  -95.760525,           89
 104,    1,   17.532042,  -95.380489,          109
 105,    1,   17.532551,  -95.000447,          189
 106,    1,   17.532044,  -94.620404,          149
 107,    1,   17.530522,  -94.240368,          109
 108,    1,   17.527983,  -93.860343,           89
 109,    1,   17.524429,  -93.480337,           49
 110,    1,   17.519860,  -93.100354,          -11
 111,    1,   17.514275,  -92.720401,           29
 112,    1,   17.507674,  -92.340484,           29
 113,    1,   17.500058,  -91.960609,           29
 114,    1,   17.491428,  -91.580782,           49
 115,    1,   17.481783,  -91.201008,           49
 116,    1,   17.471124,  -90.821294,           69
 117,    1,   17.459450,  -90.441645,            9
 118,    1,   17.446763,  -90.062068,            9
 119,    1,   17.433063,  -89.682568,           29
 120,    1,   17.418350,  -89.303152,           49
 121,    1,   17.402624,  -88.923825,           69
 122,    1,   17.385887,  -88.544593,           89
 123,    1,   17.368138,  -88.165462,           69
 124,    1,   17.349379,  -87.786438,           49
 125,    1,   17.329609,  -87.407527,            9
 126,    1,   17.308829,  -87.028735,          -11
 127,    1,   17.287040,  -86.650067,          -11
 128,    1,   17.264243,  -86.271530,          -11
 129,    1,   17.240439,  -85.893128,            9
 130,    1,   17.215627,  -85.514869,            9
 131,    1,   17.189809,  -85.136758,            9
 132,    1,   17.162986,  -84.758800,            9
 133,    1,   17.135158,  -84.381002,           29
 134,    1,   17.106326,  -84.003369,           49
 135,    1,   17.076491,  -83.625907,           69
 136,    1,   17.045655,  -83.248622,           49
 137,    1,   17.013817,  -82.871519,           49
 138,    1,   16.980980,  -82.494604,           49
 139,    1,   16.947143,  -82.117883,           29
 140,    1,   16.912308,  -81.741361,           29
 141,    1,   16.876477,  -81.365045,           29
 142,    1,   16.839649,  -80.988939,            9
 143,    1,   16.801827,  -80.613049,           29
 144,    1,   16.763012,  -80.237381,           29
 145,    1,   16.723204,  -79.861941,            9
 146,    1,   16.682405,  -79.486734,            9
 147,    1,   16.640616,  -79.111765,          -11
 148,    1,   16.597838,  -78.737040,          -11
 149,    1,   16.554073,  -78.362565,            9
 150,    1,   16.509323,  -77.988345,           29
 151,    1,   16.463587,  -77.614385,           89
 152,    1,   16.416869,  -77.240691,          129
 153,    1,   16.369169,  -76.867269,          129
 154,    1,   16.320489,  -76.494122,          149
 155,    1,   16.270830,  -76.121258,          149
 156,    1,   16.220194,  -75.748681,          109
 157,    1,   16.168583,  -75.376397,           89
 158,    1,   16.115997,  -75.004410,           69
 159,    1,   16.062439,  -74.632726,           69
 160,    1,   16.007911,  -74.261351,           49
 161,    1,   15.952413,  -73.890289,           49
 162,    1,   15.895949,  -73.519546,           49
 163,    1,   15.838518,  -73.149126,           29
 164,    1,   15.780125,  -72.779035,           29
 165,    1,   15.720769,  -72.409278,           29
 166,    1,   15.660453,  -72.039860,           49
 167,    1,   15.599179,  -71.670786,           49
 168,    1,   15.536949,  -71.302060,           29
 169,    1,   15.473765,  -70.933689,           29
 170,    1,   15.409628,  -70.565676,           29
 171,    1,   15.344542,  -70.198027,           29
 172,    1,   15.278507,  -69.830747,            9
 173,    1,   15.211525,  -69.463840,            9
 174,    1,   15.143600,  -69.097311,            9
 175,    1,   15.074733,  -68.731165,            9
 176,    1,   15.004927,  -68.365407,            9
 177,    1,   14.934183,  -68.000041,            9
 178,    1,   14.862503,  -67.635072,           29
 179,    1,   14.789891,  -67.270505,           29
 180,    1,   14.716348,  -66.906344,            9
 181,    1,   14.641876,  -66.542593,            9
 182,    1,   14.566479,  -66.179259,            9
 183,    1,   14.490158,  -65.816344,          -11
 184,    1,   14.412916,  -65.453853,          -11
 185,    1,   14.334755,  -65.091791,          -11
   1,    2,   12.532556, -133.561383,          529
   2,    2,   12.632332, -133.210016,          529
   3,    2,   12.731254, -132.858120,          529
   4,    2,   12.829319, -132.505701,          529
   5,    2,   12.926524, -132.152760,          489
   6,    2,   13.022865, -131.799302,          469
   7,    2,   13.118339, -131.445330,          489
   8,    2,   13.212944, -131.090849,          449
   9,    2,   13.306676, -130.735861,          389
  10,    2,   13.399532, -130.380371,          349
  11,    2,   13.491510, -130.024382,          389
  12,    2,   13.582605, -129.667898,          409
  13,    2,   13.672816, -129.310924,          429
  14,    2,   13.762140, -128.953463,          409
  15,    2,   13.850573, -128.595519,          409
  16,    2,   13.938112, -128.237096,          409
  17,    2,   14.024756, -127.878198,          409
  18,    2,   14.110501, -127.518830,          389
  19,    2,   14.195344, -127.158995,          389
  20,    2,   14.279282, -126.798698,          369
  21,    2,   14.362314, -126.437942,          329
  22,    2,   14.444436, -126.076733,          229
  23,    2,   14.525645, -125.715074,          189
  24,    2,   14.605940, -125.352970,          149
  25,    2,   14.685317, -124.990424,          149
  26,    2,   14.763775, -124.627442,          149
  27,    2,   14.841310, -124.264028,          189
  28,    2,   14.917920, -123.900187,          209
  29,    2,   14.993602, -123.535922,          229
  30,    2,   15.068355, -123.171238,          229
  31,    2,   15.142176, -122.806140,          169
  32,    2,   15.215063, -122.440633,          129
  33,    2,   15.287012, -122.074721,          109
  34,    2,   15.358023, -121.708408,          109
  35,    2,   15.428092, -121.341700,          109
  36,    2,   15.497218, -120.974601,          109
  37,    2,   15.565399, -120.607117,           89
  38,    2,   15.632631, -120.239251,           69
  39,    2,   15.698914, -119.871008,           49
  40,    2,   15.764245, -119.502394,           49
  41,    2,   15.828622, -119.133414,           49
  42,    2,   15.892042, -118.764072,           69
  43,    2,   15.954505, -118.394373,           89
  44,    2,   16.016008, -118.024322,          129
  45,    2,   16.076549, -117.653924,          149
  46,    2,   16.136127, -117.283185,          169
  47,    2,   16.194738, -116.912109,          189
  48,    2,   16.252383, -116.540702,          209
  49,    2,   16.309058, -116.168968,          189
  50,    2,   16.364762, -115.796914,          189
  51,    2,   16.419493, -115.424543,          189
  52,    2,   16.473251, -115.051861,          169
  53,    2,   16.526032, -114.678874,          149
  54,    2,   16.577835, -114.305587,          129
  55,    2,   16.628659, -113.932004,          109
  56,    2,   16.678502, -113.558132,          109
  57,    2,   16.727363, -113.183976,          109
  58,    2,   16.775240, -112.809541,          109
  59,    2,   16.822132, -112.434833,           89
  60,    2,   16.868036, -112.059856,           69
  61,    2,   16.912953, -111.684617,           49
  62,    2,   16.956880, -111.309120,           49
  63,    2,   16.999816, -110.933373,           69
  64,    2,   17.041759, -110.557379,          109
  65,    2,   17.082710, -110.181144,          129
  66,    2,   17.122665, -109.804675,          109
  67,    2,   17.161624, -109.427976,          109
  68,    2,   17.199586, -109.051053,          109
  69,    2,   17.236550, -108.673913,          109
  70,    2,   17.272514, -108.296559,          129
  71,    2,   17.307478, -107.918999,          129
  72,    2,   17.341440, -107.541238,          129
  73,    2,   17.374399, -107.163282,          129
  74,    2,   17.406354, -106.785136,          149
  75,    2,   17.437305, -106.406806,          129
  76,    2,   17.467250, -106.028297,          109
  77,    2,   17.496188, -105.649617,           89
  78,    2,   17.524119, -105.270770,           69
  79,    2,   17.551042, -104.891762,           49
  80,    2,   17.576956, -104.512599,           29
  81,    2,   17.601860, -104.133287,           29
  82,    2,   17.625753, -103.753831,            9
  83,    2,   17.648635, -103.374239,            9
  84,    2,   17.670505, -102.994514,            9
  85,    2,   17.691362, -102.614664,            9
  86,    2,   17.711205, -102.234695,          -11
  87,    2,   17.730035, -101.854612,          -11
  88,    2,   17.747850, -101.474420,            9
  89,    2,   17.764650, -101.094127,            9
  90,    2,   17.780435, -100.713738,          -11
  91,    2,   17.795203, -100.333259,          -31
  92,    2,   17.808956,  -99.952696,          -11
  93,    2,   17.821691,  -99.572054,          -31
  94,    2,   17.833408,  -99.191341,          -31
  95,    2,   17.844109,  -98.810561,          -11
  96,    2,   17.853791,  -98.429721,            9
  97,    2,   17.862455,  -98.048827,            9
  98,    2,   17.870100,  -97.667885,            9
  99,    2,   17.876727,  -97.286901,            9
 100,    2,   17.882334,  -96.905881,            9
 101,    2,   17.886923,  -96.524830,           69
 102,    2,   17.890492,  -96.143756,           69
 103,    2,   17.893042,  -95.762663,           89
 104,    2,   17.894573,  -95.381559,           89
 105,    2,   17.895084,  -95.000448,          109
 106,    2,   17.894575,  -94.619337,          129
 107,    2,   17.893047,  -94.238233,          109
 108,    2,   17.890499,  -93.857140,           69
 109,    2,   17.886933,  -93.476065,           29
 110,    2,   17.882346,  -93.095015,           29
 111,    2,   17.876741,  -92.713994,           29
 112,    2,   17.870117,  -92.333010,           29
 113,    2,   17.862474,  -91.952068,           29
 114,    2,   17.853812,  -91.571174,           49
 115,    2,   17.844133,  -91.190334,           29
 116,    2,   17.833435,  -90.809554,           29
 117,    2,   17.821719,  -90.428841,          -11
 118,    2,   17.808987,  -90.048199,          -11
 119,    2,   17.795237,  -89.667636,          -11
 120,    2,   17.780471,  -89.287156,           29
 121,    2,   17.764689,  -88.906767,           69
 122,    2,   17.747891,  -88.526473,           69
 123,    2,   17.730078,  -88.146282,           69
 124,    2,   17.711251,  -87.766198,           49
 125,    2,   17.691409,  -87.386229,           29
 126,    2,   17.670555,  -87.006378,            9
 127,    2,   17.648687,  -86.626654,            9
 128,    2,   17.625808,  -86.247061,           29
 129,    2,   17.601917,  -85.867605,           29
 130,    2,   17.577016,  -85.488293,           29
 131,    2,   17.551104,  -85.109130,           69
 132,    2,   17.524184,  -84.730121,           89
 133,    2,   17.496255,  -84.351274,           89
 134,    2,   17.467319,  -83.972593,           89
 135,    2,   17.437376,  -83.594084,           49
 136,    2,   17.406428,  -83.215753,           69
 137,    2,   17.374475,  -82.837607,           49
 138,    2,   17.341518,  -82.459650,           29
 139,    2,   17.307559,  -82.081888,           29
 140,    2,   17.272597,  -81.704328,           29
 141,    2,   17.236636,  -81.326974,           29
 142,    2,   17.199674,  -80.949833,           29
 143,    2,   17.161715,  -80.572910,           29
 144,    2,   17.122758,  -80.196211,            9
 145,    2,   17.082805,  -79.819741,            9
 146,    2,   17.041857,  -79.443506,            9
 147,    2,   16.999916,  -79.067511,            9
 148,    2,   16.956982,  -78.691763,            9
 149,    2,   16.913057,  -78.316266,            9
 150,    2,   16.868143,  -77.941026,           49
 151,    2,   16.822241,  -77.566049,           69
 152,    2,   16.775351,  -77.191339,           89
 153,    2,   16.727477,  -76.816904,          129
 154,    2,   16.678618,  -76.442747,          129
 155,    2,   16.628777,  -76.068874,          129
 156,    2,   16.577956,  -75.695291,          129
 157,    2,   16.526154,  -75.322003,          109
 158,    2,   16.473376,  -74.949015,           89
 159,    2,   16.419621,  -74.576333,           69
 160,    2,   16.364892,  -74.203961,           69
 161,    2,   16.309190,  -73.831906,           49
 162,    2,   16.252517,  -73.460171,           49
 163,    2,   16.194875,  -73.088763,           49
 164,    2,   16.136266,  -72.717687,           49
 165,    2,   16.076690,  -72.346947,           49
 166,    2,   16.016152,  -71.976548,           49
 167,    2,   15.954651,  -71.606497,           49
 168,    2,   15.892190,  -71.236797,           49
 169,    2,   15.828772,  -70.867454,           29
 170,    2,   15.764397,  -70.498473,           29
 171,    2,   15.699069,  -70.129858,           29
 172,    2,   15.632788,  -69.761615,           29
 173,    2,   15.565558,  -69.393748,           29
 174,    2,   15.497380,  -69.026262,            9
 175,    2,   15.428256,  -68.659162,            9
 176,    2,   15.358189,  -68.292453,            9
 177,    2,   15.287180,  -67.926140,           29
 178,    2,   15.215233,  -67.560227,           29
 179,    2,   15.142349,  -67.194719,            9
 180,    2,   15.068530,  -66.829620,            9
 181,    2,   14.993779,  -66.464935,            9
 182,    2,   14.918099,  -66.100669,            9
 183,    2,   14.841491,  -65.736826,          -11
 184,    2,   14.763958,  -65.373411,          -11
 185,    2,   14.685503,  -65.010428,          -11
   1,    3,   12.875468, -133.664297,          549
   2,    3,   12.975627, -133.312094,          609
   3,    3,   13.074929, -132.959360,          609
   4,    3,   13.173370, -132.606097,          569
   5,    3,   13.270946, -132.252309,          529
   6,    3,   13.367656, -131.898000,          509
   7,    3,   13.463495, -131.543173,          529
   8,    3,   13.558460, -131.187832,          529
   9,    3,   13.652550, -130.831981,          509
  10,    3,   13.745759, -130.475624,          489
  11,    3,   13.838086, -130.118764,          469
  12,    3,   13.929528, -129.761406,          449
  13,    3,   14.020081, -129.403554,          449
  14,    3,   14.109742, -129.045210,          429
  15,    3,   14.198510, -128.686381,          429
  16,    3,   14.286380, -128.327068,          449
  17,    3,   14.373351, -127.967277,          449
  18,    3,   14.459419, -127.607012,          429
  19,    3,   14.544581, -127.246276,          389
  20,    3,   14.628836, -126.885075,          249
  21,    3,   14.712179, -126.523411,           89
  22,    3,   14.794609, -126.161290,            9
  23,    3,   14.876124, -125.798716,          -11
  24,    3,   14.956719, -125.435694,            9
  25,    3,   15.036393, -125.072226,           49
  26,    3,   15.115144, -124.708319,           69
  27,    3,   15.192968, -124.343976,          129
  28,    3,   15.269864, -123.979202,          149
  29,    3,   15.345829, -123.614001,          189
  30,    3,   15.420860, -123.248378,          209
  31,    3,   15.494955, -122.882338,          169
  32,    3,   15.568112, -122.515885,          149
  33,    3,   15.640329, -122.149024,          109
  34,    3,   15.711603, -121.781759,           89
  35,    3,   15.781932, -121.414096,           89
  36,    3,   15.851313, -121.046039,          109
  37,    3,   15.919746, -120.677592,          129
  38,    3,   15.987227, -120.308762,          109
  39,    3,   16.053754, -119.939552,           69
  40,    3,   16.119326, -119.569967,           69
  41,    3,   16.183940, -119.200013,           69
  42,    3,   16.247594, -118.829694,           69
  43,    3,   16.310286, -118.459015,           89
  44,    3,   16.372015, -118.087982,          109
  45,    3,   16.432778, -117.716600,          129
  46,    3,   16.492574, -117.344872,          149
  47,    3,   16.551400, -116.972806,          149
  48,    3,   16.609256, -116.600405,          169
  49,    3,   16.666138, -116.227675,          169
  50,    3,   16.722046, -115.854622,          169
  51,    3,   16.776977, -115.481249,          189
  52,    3,   16.830930, -115.107564,          189
  53,    3,   16.883904, -114.733570,          149
  54,    3,   16.935896, -114.359274,          129
  55,    3,   16.986905, -113.984680,          109
  56,    3,   17.036930, -113.609795,          109
  57,    3,   17.085968, -113.234622,          129
  58,    3,   17.134019, -112.859169,          129
  59,    3,   17.181081, -112.483440,          129
  60,    3,   17.227152, -112.107440,          109
  61,    3,   17.272231, -111.731176,           69
  62,    3,   17.316317, -111.354652,           49
  63,    3,   17.359409, -110.977875,           29
  64,    3,   17.401504, -110.600850,           69
  65,    3,   17.442602, -110.223582,           89
  66,    3,   17.482702, -109.846077,           69
  67,    3,   17.521802, -109.468341,           69
  68,    3,   17.559901, -109.090379,           89
  69,    3,   17.596998, -108.712198,           89
  70,    3,   17.633092, -108.333802,          109
  71,    3,   17.668181, -107.955198,          129
  72,    3,   17.702265, -107.576390,          149
  73,    3,   17.735343, -107.197386,          149
  74,    3,   17.767414, -106.818191,          169
  75,    3,   17.798476, -106.438810,          169
  76,    3,   17.828528, -106.059249,          129
  77,    3,   17.857571, -105.679515,          109
  78,    3,   17.885602, -105.299612,           69
  79,    3,   17.912622, -104.919548,           49
  80,    3,   17.938628, -104.539327,           49
  81,    3,   17.963621, -104.158955,           29
  82,    3,   17.987600, -103.778440,           29
  83,    3,   18.010564, -103.397786,           29
  84,    3,   18.032512, -103.016999,            9
  85,    3,   18.053444, -102.636085,            9
  86,    3,   18.073359, -102.255051,            9
  87,    3,   18.092256, -101.873902,          -11
  88,    3,   18.110135, -101.492644,            9
  89,    3,   18.126995, -101.111284,          -31
  90,    3,   18.142836, -100.729826,          -51
  91,    3,   18.157657, -100.348278,          -51
  92,    3,   18.171459,  -99.966645,          -31
  93,    3,   18.184239,  -99.584933,          -31
  94,    3,   18.195999,  -99.203149,          -31
  95,    3,   18.206737,  -98.821298,          -51
  96,    3,   18.216454,  -98.439386,          -11
  97,    3,   18.225149,  -98.057419,            9
  98,    3,   18.232822,  -97.675404,            9
  99,    3,   18.239472,  -97.293347,          -11
 100,    3,   18.245100,  -96.911253,           29
 101,    3,   18.249705,  -96.529129,           29
 102,    3,   18.253287,  -96.146980,           49
 103,    3,   18.255846,  -95.764813,           89
 104,    3,   18.257381,  -95.382634,           69
 105,    3,   18.257894,  -95.000449,           69
 106,    3,   18.257384,  -94.618264,          109
 107,    3,   18.255850,  -94.236085,           69
 108,    3,   18.253294,  -93.853918,           69
 109,    3,   18.249714,  -93.471770,           49
 110,    3,   18.245112,  -93.089645,           49
 111,    3,   18.239486,  -92.707551,           49
 112,    3,   18.232838,  -92.325494,           29
 113,    3,   18.225168,  -91.943479,           29
 114,    3,   18.216476,  -91.561512,           29
 115,    3,   18.206761,  -91.179600,            9
 116,    3,   18.196025,  -90.797749,          -11
 117,    3,   18.184268,  -90.415964,          -11
 118,    3,   18.171490,  -90.034252,          -31
 119,    3,   18.157691,  -89.652619,          -11
 120,    3,   18.142872,  -89.271071,           29
 121,    3,   18.127033,  -88.889613,           69
 122,    3,   18.110176,  -88.508252,           49
 123,    3,   18.092299,  -88.126994,           69
 124,    3,   18.073404,  -87.745845,           49
 125,    3,   18.053492,  -87.364810,           29
 126,    3,   18.032563,  -86.983897,           29
 127,    3,   18.010617,  -86.603109,           29
 128,    3,   17.987655,  -86.222455,           69
 129,    3,   17.963679,  -85.841939,           89
 130,    3,   17.938688,  -85.461567,          129
 131,    3,   17.912684,  -85.081346,           89
 132,    3,   17.885667,  -84.701281,           69
 133,    3,   17.857638,  -84.321378,           69
 134,    3,   17.828598,  -83.941643,           49
 135,    3,   17.798547,  -83.562082,           29
 136,    3,   17.767488,  -83.182701,           29
 137,    3,   17.735420,  -82.803505,           29
 138,    3,   17.702344,  -82.424500,            9
 139,    3,   17.668263,  -82.045693,            9
 140,    3,   17.633175,  -81.667088,           29
 141,    3,   17.597084,  -81.288691,           29
 142,    3,   17.559989,  -80.910509,           29
 143,    3,   17.521893,  -80.532547,           29
 144,    3,   17.482795,  -80.154810,           29
 145,    3,   17.442698,  -79.777305,           29
 146,    3,   17.401602,  -79.400037,            9
 147,    3,   17.359509,  -79.023011,            9
 148,    3,   17.316420,  -78.646233,            9
 149,    3,   17.272336,  -78.269709,           29
 150,    3,   17.227259,  -77.893444,           29
 151,    3,   17.181190,  -77.517444,           49
 152,    3,   17.134131,  -77.141714,           69
 153,    3,   17.086082,  -76.766260,           69
 154,    3,   17.037046,  -76.391087,           89
 155,    3,   16.987024,  -76.016201,           89
 156,    3,   16.936017,  -75.641606,          109
 157,    3,   16.884027,  -75.267309,          109
 158,    3,   16.831056,  -74.893315,           89
 159,    3,   16.777105,  -74.519629,           69
 160,    3,   16.722176,  -74.146256,           49
 161,    3,   16.666271,  -73.773201,           49
 162,    3,   16.609391,  -73.400471,           49
 163,    3,   16.551538,  -73.028069,           49
 164,    3,   16.492713,  -72.656002,           49
 165,    3,   16.432920,  -72.284274,           49
 166,    3,   16.372159,  -71.912890,           49
 167,    3,   16.310432,  -71.541856,           49
 168,    3,   16.247742,  -71.171177,           49
 169,    3,   16.184090,  -70.800857,           49
 170,    3,   16.119479,  -70.430902,           49
 171,    3,   16.053909,  -70.061317,           29
 172,    3,   15.987384,  -69.692106,           29
 173,    3,   15.919906,  -69.323274,           29
 174,    3,   15.851475,  -68.954827,           29
 175,    3,   15.782096,  -68.586769,            9
 176,    3,   15.711769,  -68.219105,           29
 177,    3,   15.640498,  -67.851839,           29
 178,    3,   15.568283,  -67.484977,           29
 179,    3,   15.495128,  -67.118523,            9
 180,    3,   15.421035,  -66.752482,            9
 181,    3,   15.346006,  -66.386858,            9
 182,    3,   15.270044,  -66.021656,            9
 183,    3,   15.193150,  -65.656881,          -11
 184,    3,   15.115328,  -65.292537,          -11
 185,    3,   15.036580,  -64.928629,          -11
   1,    4,   13.218725, -133.767747,          589
   2,    4,   13.319266, -133.414705,          689
   3,    4,   13.418946, -133.061128,          649
   4,    4,   13.517761, -132.707018,          569
   5,    4,   13.615709, -132.352379,          549
   6,    4,   13.712785, -131.997215,          589
   7,    4,   13.808988, -131.641529,          589
   8,    4,   13.904313, -131.285325,          569
   9,    4,   13.998758, -130.928608,          569
  10,    4,   14.092319, -130.571380,          569
  11,    4,   14.184995, -130.213646,          529
  12,    4,   14.276781, -129.855409,          509
  13,    4,   14.367675, -129.496674,          449
  14,    4,   14.457674, -129.137445,          429
  15,    4,   14.546774, -128.777725,          429
  16,    4,   14.634974, -128.417519,          449
  17,    4,   14.722271, -128.056830,          449
  18,    4,   14.808661, -127.695664,          429
  19,    4,   14.894142, -127.334023,          369
  20,    4,   14.978711, -126.971913,          169
  21,    4,   15.062365, -126.609338,          -11
  22,    4,   15.145102, -126.246301,          -51
  23,    4,   15.226920, -125.882808,          -11
  24,    4,   15.307815, -125.518862,           29
  25,    4,   15.387785, -125.154468,           49
  26,    4,   15.466828, -124.789631,           29
  27,    4,   15.544941, -124.424354,           49
  28,    4,   15.622121, -124.058643,           89
  29,    4,   15.698366, -123.692502,          149
  30,    4,   15.773675, -123.325936,          169
  31,    4,   15.848043, -122.958948,          189
  32,    4,   15.921470, -122.591545,          189
  33,    4,   15.993953, -122.223730,          149
  34,    4,   16.065489, -121.855509,          129
  35,    4,   16.136076, -121.486885,          129
  36,    4,   16.205713, -121.117865,          129
  37,    4,   16.274396, -120.748452,          169
  38,    4,   16.342124, -120.378652,          209
  39,    4,   16.408895, -120.008469,          169
  40,    4,   16.474706, -119.637909,          129
  41,    4,   16.539556, -119.266976,          169
  42,    4,   16.603443, -118.895676,          169
  43,    4,   16.666364, -118.524013,          189
  44,    4,   16.728318, -118.151992,          209
  45,    4,   16.789302, -117.779619,          209
  46,    4,   16.849315, -117.406899,          209
  47,    4,   16.908356, -117.033836,          189
  48,    4,   16.966421, -116.660437,          169
  49,    4,   17.023510, -116.286706,          149
  50,    4,   17.079620, -115.912648,          149
  51,    4,   17.134750, -115.538269,          149
  52,    4,   17.188899, -115.163575,          169
  53,    4,   17.242064, -114.788569,          149
  54,    4,   17.294244, -114.413259,          129
  55,    4,   17.345437, -114.037648,          129
  56,    4,   17.395642, -113.661743,          129
  57,    4,   17.444857, -113.285550,          129
  58,    4,   17.493081, -112.909072,          149
  59,    4,   17.540312, -112.532317,          149
  60,    4,   17.586549, -112.155289,          149
  61,    4,   17.631791, -111.777994,          149
  62,    4,   17.676035, -111.400438,           89
  63,    4,   17.719281, -111.022626,           49
  64,    4,   17.761528, -110.644564,           29
  65,    4,   17.802773, -110.266257,           49
  66,    4,   17.843017, -109.887711,           69
  67,    4,   17.882257, -109.508932,           69
  68,    4,   17.920492, -109.129926,           69
  69,    4,   17.957722, -108.750697,           69
  70,    4,   17.993945, -108.371253,           89
  71,    4,   18.029160, -107.991598,          129
  72,    4,   18.063366, -107.611739,          149
  73,    4,   18.096561, -107.231682,          149
  74,    4,   18.128746, -106.851431,          169
  75,    4,   18.159919, -106.470993,          169
  76,    4,   18.190079, -106.090374,          169
  77,    4,   18.219225, -105.709580,          129
  78,    4,   18.247356, -105.328617,          109
  79,    4,   18.274471, -104.947490,           69
  80,    4,   18.300571, -104.566205,           49
  81,    4,   18.325653, -104.184769,           29
  82,    4,   18.349717, -103.803187,           49
  83,    4,   18.372762, -103.421465,           49
  84,    4,   18.394788, -103.039610,           49
  85,    4,   18.415794, -102.657627,           49
  86,    4,   18.435780, -102.275522,           29
  87,    4,   18.454744, -101.893301,          -11
  88,    4,   18.472686, -101.510971,          -31
  89,    4,   18.489607, -101.128537,          -31
  90,    4,   18.505504, -100.746005,          -11
  91,    4,   18.520378, -100.363382,          -31
  92,    4,   18.534228,  -99.980673,          -11
