   X,    Y,    Latitude,   Longitude, TMP_200612191200
   1,    1,   12.190000, -133.459000,           61
   2,    1,   12.289392, -133.108465,           61
   3,    1,   12.387933, -132.757405,           61
   4,    1,   12.485621, -132.405825,           60
   5,    1,   12.582452, -132.053728,           60
   6,    1,   12.678424, -131.701118,           60
   7,    1,   12.773532, -131.347998,           60
   8,    1,   12.867775, -130.994371,           61
   9,    1,   12.961149, -130.640243,           61
  10,    1,   13.053651, -130.285616,           61
  11,    1,   13.145277, -129.930494,           61
  12,    1,   13.236026, -129.574881,           61
  13,    1,   13.325894, -129.218781,           61
  14,    1,   13.414878, -128.862198,           61
  15,    1,   13.502975, -128.505136,           60
  16,    1,   13.590183, -128.147599,           60
  17,    1,   13.676498, -127.789590,           60
  18,    1,   13.761918, -127.431115,           59
  19,    1,   13.846441, -127.072176,           60
  20,    1,   13.930063, -126.712779,           60
  21,    1,   14.012781, -126.352927,           60
  22,    1,   14.094594, -125.992625,           61
  23,    1,   14.175498, -125.631877,           61
  24,    1,   14.255491, -125.270687,           60
  25,    1,   14.334570, -124.909059,           60
  26,    1,   14.412733, -124.546998,           60
  27,    1,   14.489977, -124.184509,           59
  28,    1,   14.566300, -123.821595,           59
  29,    1,   14.641700, -123.458261,           58
  30,    1,   14.716174, -123.094512,           58
  31,    1,   14.789719, -122.730352,           58
  32,    1,   14.862333, -122.365786,           58
  33,    1,   14.934015, -122.000818,           58
  34,    1,   15.004761, -121.635453,           58
  35,    1,   15.074570, -121.269695,           58
  36,    1,   15.143440, -120.903550,           58
  37,    1,   15.211367, -120.537022,           58
  38,    1,   15.278350, -120.170116,           58
  39,    1,   15.344387, -119.802836,           58
  40,    1,   15.409476, -119.435188,           58
  41,    1,   15.473615, -119.067177,           59
  42,    1,   15.536802, -118.698806,           59
  43,    1,   15.599034, -118.330082,           59
  44,    1,   15.660310, -117.961008,           59
  45,    1,   15.720628, -117.591591,           59
  46,    1,   15.779986, -117.221835,           59
  47,    1,   15.838382, -116.851744,           59
  48,    1,   15.895815, -116.481326,           60
  49,    1,   15.952282, -116.110583,           59
  50,    1,   16.007781, -115.739522,           60
  51,    1,   16.062312, -115.368147,           59
  52,    1,   16.115872, -114.996464,           60
  53,    1,   16.168460, -114.624478,           60
  54,    1,   16.220074, -114.252194,           59
  55,    1,   16.270712, -113.879618,           59
  56,    1,   16.320373, -113.506754,           59
  57,    1,   16.369056, -113.133609,           60
  58,    1,   16.416758, -112.760187,           59
  59,    1,   16.463479, -112.386494,           60
  60,    1,   16.509216, -112.012534,           60
  61,    1,   16.553969, -111.638315,           61
  62,    1,   16.597736, -111.263840,           59
  63,    1,   16.640516, -110.889116,           60
  64,    1,   16.682307, -110.514148,           60
  65,    1,   16.723109, -110.138941,           60
  66,    1,   16.762919, -109.763502,           59
  67,    1,   16.801737, -109.387834,           59
  68,    1,   16.839562, -109.011945,           60
  69,    1,   16.876391, -108.635840,           61
  70,    1,   16.912225, -108.259524,           61
  71,    1,   16.947062, -107.883002,           61
  72,    1,   16.980901, -107.506282,           61
  73,    1,   17.013741, -107.129367,           62
  74,    1,   17.045581, -106.752265,           62
  75,    1,   17.076420, -106.374980,           62
  76,    1,   17.106257, -105.997518,           62
  77,    1,   17.135091, -105.619886,           63
  78,    1,   17.162921, -105.242088,           63
  79,    1,   17.189747, -104.864131,           63
  80,    1,   17.215567, -104.486020,           64
  81,    1,   17.240381, -104.107761,           64
  82,    1,   17.264189, -103.729360,           64
  83,    1,   17.286988, -103.350823,           64
  84,    1,   17.308779, -102.972156,           64
  85,    1,   17.329561, -102.593364,           64
  86,    1,   17.349333, -102.214453,           64
  87,    1,   17.368095, -101.835429,           64
  88,    1,   17.385847, -101.456299,           64
  89,    1,   17.402586, -101.077067,           63
  90,    1,   17.418314, -100.697740,           64
  91,    1,   17.433030, -100.318324,           66
  92,    1,   17.446732,  -99.938824,           65
  93,    1,   17.459422,  -99.559247,           63
  94,    1,   17.471097,  -99.179599,           62
  95,    1,   17.481759,  -98.799885,           62
  96,    1,   17.491407,  -98.420111,           62
  97,    1,   17.500039,  -98.040284,           57
  98,    1,   17.507657,  -97.660409,           55
  99,    1,   17.514260,  -97.280492,           58
 100,    1,   17.519848,  -96.900539,           57
 101,    1,   17.524420,  -96.520556,           59
 102,    1,   17.527976,  -96.140550,           57
 103,    1,   17.530517,  -95.760525,           59
 104,    1,   17.532042,  -95.380489,           61
 105,    1,   17.532551,  -95.000447,           60
 106,    1,   17.532044,  -94.620404,           60
 107,    1,   17.530522,  -94.240368,           61
 108,    1,   17.527983,  -93.860343,           60
 109,    1,   17.524429,  -93.480337,           60
 110,    1,   17.519860,  -93.100354,           60
 111,    1,   17.514275,  -92.720401,           61
 112,    1,   17.507674,  -92.340484,           60
 113,    1,   17.500058,  -91.960609,           60
 114,    1,   17.491428,  -91.580782,           60
 115,    1,   17.481783,  -91.201008,           60
 116,    1,   17.471124,  -90.821294,           60
 117,    1,   17.459450,  -90.441645,           61
 118,    1,   17.446763,  -90.062068,           61
 119,    1,   17.433063,  -89.682568,           61
 120,    1,   17.418350,  -89.303152,           61
 121,    1,   17.402624,  -88.923825,           61
 122,    1,   17.385887,  -88.544593,           61
 123,    1,   17.368138,  -88.165462,           61
 124,    1,   17.349379,  -87.786438,           61
 125,    1,   17.329609,  -87.407527,           61
 126,    1,   17.308829,  -87.028735,           61
 127,    1,   17.287040,  -86.650067,           61
 128,    1,   17.264243,  -86.271530,           61
 129,    1,   17.240439,  -85.893128,           61
 130,    1,   17.215627,  -85.514869,           61
 131,    1,   17.189809,  -85.136758,           60
 132,    1,   17.162986,  -84.758800,           60
 133,    1,   17.135158,  -84.381002,           60
 134,    1,   17.106326,  -84.003369,           60
 135,    1,   17.076491,  -83.625907,           61
 136,    1,   17.045655,  -83.248622,           61
 137,    1,   17.013817,  -82.871519,           61
 138,    1,   16.980980,  -82.494604,           61
 139,    1,   16.947143,  -82.117883,           61
 140,    1,   16.912308,  -81.741361,           61
 141,    1,   16.876477,  -81.365045,           61
 142,    1,   16.839649,  -80.988939,           61
 143,    1,   16.801827,  -80.613049,           61
 144,    1,   16.763012,  -80.237381,           61
 145,    1,   16.723204,  -79.861941,           60
 146,    1,   16.682405,  -79.486734,           60
 147,    1,   16.640616,  -79.111765,           60
 148,    1,   16.597838,  -78.737040,           61
 149,    1,   16.554073,  -78.362565,           61
 150,    1,   16.509323,  -77.988345,           60
 151,    1,   16.463587,  -77.614385,           60
 152,    1,   16.416869,  -77.240691,           61
 153,    1,   16.369169,  -76.867269,           61
 154,    1,   16.320489,  -76.494122,           61
 155,    1,   16.270830,  -76.121258,           61
 156,    1,   16.220194,  -75.748681,           61
 157,    1,   16.168583,  -75.376397,           61
 158,    1,   16.115997,  -75.004410,           61
 159,    1,   16.062439,  -74.632726,           61
 160,    1,   16.007911,  -74.261351,           61
 161,    1,   15.952413,  -73.890289,           61
 162,    1,   15.895949,  -73.519546,           61
 163,    1,   15.838518,  -73.149126,           62
 164,    1,   15.780125,  -72.779035,           62
 165,    1,   15.720769,  -72.409278,           62
 166,    1,   15.660453,  -72.039860,           62
 167,    1,   15.599179,  -71.670786,           62
 168,    1,   15.536949,  -71.302060,           62
 169,    1,   15.473765,  -70.933689,           61
 170,    1,   15.409628,  -70.565676,           61
 171,    1,   15.344542,  -70.198027,           61
 172,    1,   15.278507,  -69.830747,           61
 173,    1,   15.211525,  -69.463840,           61
 174,    1,   15.143600,  -69.097311,           62
 175,    1,   15.074733,  -68.731165,           61
 176,    1,   15.004927,  -68.365407,           62
 177,    1,   14.934183,  -68.000041,           62
 178,    1,   14.862503,  -67.635072,           62
 179,    1,   14.789891,  -67.270505,           63
 180,    1,   14.716348,  -66.906344,           63
 181,    1,   14.641876,  -66.542593,           63
 182,    1,   14.566479,  -66.179259,           63
 183,    1,   14.490158,  -65.816344,           62
 184,    1,   14.412916,  -65.453853,           61
 185,    1,   14.334755,  -65.091791,           61
   1,    2,   12.532556, -133.561383,           61
   2,    2,   12.632332, -133.210016,           61
   3,    2,   12.731254, -132.858120,           60
   4,    2,   12.829319, -132.505701,           60
   5,    2,   12.926524, -132.152760,           59
   6,    2,   13.022865, -131.799302,           59
   7,    2,   13.118339, -131.445330,           60
   8,    2,   13.212944, -131.090849,           61
   9,    2,   13.306676, -130.735861,           60
  10,    2,   13.399532, -130.380371,           60
  11,    2,   13.491510, -130.024382,           61
  12,    2,   13.582605, -129.667898,           61
  13,    2,   13.672816, -129.310924,           61
  14,    2,   13.762140, -128.953463,           61
  15,    2,   13.850573, -128.595519,           59
  16,    2,   13.938112, -128.237096,           59
  17,    2,   14.024756, -127.878198,           59
  18,    2,   14.110501, -127.518830,           59
  19,    2,   14.195344, -127.158995,           59
  20,    2,   14.279282, -126.798698,           59
  21,    2,   14.362314, -126.437942,           59
  22,    2,   14.444436, -126.076733,           60
  23,    2,   14.525645, -125.715074,           60
  24,    2,   14.605940, -125.352970,           59
  25,    2,   14.685317, -124.990424,           59
  26,    2,   14.763775, -124.627442,           59
  27,    2,   14.841310, -124.264028,           59
  28,    2,   14.917920, -123.900187,           58
  29,    2,   14.993602, -123.535922,           58
  30,    2,   15.068355, -123.171238,           58
  31,    2,   15.142176, -122.806140,           58
  32,    2,   15.215063, -122.440633,           57
  33,    2,   15.287012, -122.074721,           57
  34,    2,   15.358023, -121.708408,           58
  35,    2,   15.428092, -121.341700,           58
  36,    2,   15.497218, -120.974601,           58
  37,    2,   15.565399, -120.607117,           58
  38,    2,   15.632631, -120.239251,           58
  39,    2,   15.698914, -119.871008,           58
  40,    2,   15.764245, -119.502394,           58
  41,    2,   15.828622, -119.133414,           58
  42,    2,   15.892042, -118.764072,           59
  43,    2,   15.954505, -118.394373,           59
  44,    2,   16.016008, -118.024322,           59
  45,    2,   16.076549, -117.653924,           59
  46,    2,   16.136127, -117.283185,           59
  47,    2,   16.194738, -116.912109,           58
  48,    2,   16.252383, -116.540702,           59
  49,    2,   16.309058, -116.168968,           60
  50,    2,   16.364762, -115.796914,           60
  51,    2,   16.419493, -115.424543,           60
  52,    2,   16.473251, -115.051861,           60
  53,    2,   16.526032, -114.678874,           60
  54,    2,   16.577835, -114.305587,           60
  55,    2,   16.628659, -113.932004,           59
  56,    2,   16.678502, -113.558132,           58
  57,    2,   16.727363, -113.183976,           58
  58,    2,   16.775240, -112.809541,           59
  59,    2,   16.822132, -112.434833,           59
  60,    2,   16.868036, -112.059856,           59
  61,    2,   16.912953, -111.684617,           60
  62,    2,   16.956880, -111.309120,           59
  63,    2,   16.999816, -110.933373,           58
  64,    2,   17.041759, -110.557379,           59
  65,    2,   17.082710, -110.181144,           60
  66,    2,   17.122665, -109.804675,           60
  67,    2,   17.161624, -109.427976,           59
  68,    2,   17.199586, -109.051053,           59
  69,    2,   17.236550, -108.673913,           61
  70,    2,   17.272514, -108.296559,           61
  71,    2,   17.307478, -107.918999,           61
  72,    2,   17.341440, -107.541238,           61
  73,    2,   17.374399, -107.163282,           62
  74,    2,   17.406354, -106.785136,           62
  75,    2,   17.437305, -106.406806,           62
  76,    2,   17.467250, -106.028297,           62
  77,    2,   17.496188, -105.649617,           63
  78,    2,   17.524119, -105.270770,           63
  79,    2,   17.551042, -104.891762,           63
  80,    2,   17.576956, -104.512599,           64
  81,    2,   17.601860, -104.133287,           64
  82,    2,   17.625753, -103.753831,           64
  83,    2,   17.648635, -103.374239,           64
  84,    2,   17.670505, -102.994514,           64
  85,    2,   17.691362, -102.614664,           64
  86,    2,   17.711205, -102.234695,           64
  87,    2,   17.730035, -101.854612,           64
  88,    2,   17.747850, -101.474420,           64
  89,    2,   17.764650, -101.094127,           64
  90,    2,   17.780435, -100.713738,           62
  91,    2,   17.795203, -100.333259,           62
  92,    2,   17.808956,  -99.952696,           61
  93,    2,   17.821691,  -99.572054,           60
  94,    2,   17.833408,  -99.191341,           60
  95,    2,   17.844109,  -98.810561,           62
  96,    2,   17.853791,  -98.429721,           59
  97,    2,   17.862455,  -98.048827,           60
  98,    2,   17.870100,  -97.667885,           58
  99,    2,   17.876727,  -97.286901,           58
 100,    2,   17.882334,  -96.905881,           60
 101,    2,   17.886923,  -96.524830,           59
 102,    2,   17.890492,  -96.143756,           59
 103,    2,   17.893042,  -95.762663,           60
 104,    2,   17.894573,  -95.381559,           61
 105,    2,   17.895084,  -95.000448,           60
 106,    2,   17.894575,  -94.619337,           60
 107,    2,   17.893047,  -94.238233,           61
 108,    2,   17.890499,  -93.857140,           60
 109,    2,   17.886933,  -93.476065,           61
 110,    2,   17.882346,  -93.095015,           60
 111,    2,   17.876741,  -92.713994,           61
 112,    2,   17.870117,  -92.333010,           61
 113,    2,   17.862474,  -91.952068,           61
 114,    2,   17.853812,  -91.571174,           61
 115,    2,   17.844133,  -91.190334,           61
 116,    2,   17.833435,  -90.809554,           61
 117,    2,   17.821719,  -90.428841,           61
 118,    2,   17.808987,  -90.048199,           61
 119,    2,   17.795237,  -89.667636,           60
 120,    2,   17.780471,  -89.287156,           60
 121,    2,   17.764689,  -88.906767,           60
 122,    2,   17.747891,  -88.526473,           60
 123,    2,   17.730078,  -88.146282,           60
 124,    2,   17.711251,  -87.766198,           61
 125,    2,   17.691409,  -87.386229,           61
 126,    2,   17.670555,  -87.006378,           61
 127,    2,   17.648687,  -86.626654,           61
 128,    2,   17.625808,  -86.247061,           61
 129,    2,   17.601917,  -85.867605,           61
 130,    2,   17.577016,  -85.488293,           61
 131,    2,   17.551104,  -85.109130,           60
 132,    2,   17.524184,  -84.730121,           60
 133,    2,   17.496255,  -84.351274,           60
 134,    2,   17.467319,  -83.972593,           60
 135,    2,   17.437376,  -83.594084,           60
 136,    2,   17.406428,  -83.215753,           60
 137,    2,   17.374475,  -82.837607,           61
 138,    2,   17.341518,  -82.459650,           61
 139,    2,   17.307559,  -82.081888,           61
 140,    2,   17.272597,  -81.704328,           61
 141,    2,   17.236636,  -81.326974,           61
 142,    2,   17.199674,  -80.949833,           61
 143,    2,   17.161715,  -80.572910,           61
 144,    2,   17.122758,  -80.196211,           61
 145,    2,   17.082805,  -79.819741,           61
 146,    2,   17.041857,  -79.443506,           60
 147,    2,   16.999916,  -79.067511,           60
 148,    2,   16.956982,  -78.691763,           60
 149,    2,   16.913057,  -78.316266,           60
 150,    2,   16.868143,  -77.941026,           60
 151,    2,   16.822241,  -77.566049,           60
 152,    2,   16.775351,  -77.191339,           61
 153,    2,   16.727477,  -76.816904,           61
 154,    2,   16.678618,  -76.442747,           61
 155,    2,   16.628777,  -76.068874,           60
 156,    2,   16.577956,  -75.695291,           61
 157,    2,   16.526154,  -75.322003,           61
 158,    2,   16.473376,  -74.949015,           61
 159,    2,   16.419621,  -74.576333,           61
 160,    2,   16.364892,  -74.203961,           61
 161,    2,   16.309190,  -73.831906,           61
 162,    2,   16.252517,  -73.460171,           62
 163,    2,   16.194875,  -73.088763,           62
 164,    2,   16.136266,  -72.717687,           62
 165,    2,   16.076690,  -72.346947,           62
 166,    2,   16.016152,  -71.976548,           62
 167,    2,   15.954651,  -71.606497,           62
 168,    2,   15.892190,  -71.236797,           62
 169,    2,   15.828772,  -70.867454,           61
 170,    2,   15.764397,  -70.498473,           61
 171,    2,   15.699069,  -70.129858,           61
 172,    2,   15.632788,  -69.761615,           61
 173,    2,   15.565558,  -69.393748,           61
 174,    2,   15.497380,  -69.026262,           62
 175,    2,   15.428256,  -68.659162,           62
 176,    2,   15.358189,  -68.292453,           61
 177,    2,   15.287180,  -67.926140,           62
 178,    2,   15.215233,  -67.560227,           62
 179,    2,   15.142349,  -67.194719,           63
 180,    2,   15.068530,  -66.829620,           63
 181,    2,   14.993779,  -66.464935,           63
 182,    2,   14.918099,  -66.100669,           62
 183,    2,   14.841491,  -65.736826,           62
 184,    2,   14.763958,  -65.373411,           61
 185,    2,   14.685503,  -65.010428,           62
   1,    3,   12.875468, -133.664297,           61
   2,    3,   12.975627, -133.312094,           60
   3,    3,   13.074929, -132.959360,           59
   4,    3,   13.173370, -132.606097,           59
   5,    3,   13.270946, -132.252309,           59
   6,    3,   13.367656, -131.898000,           60
   7,    3,   13.463495, -131.543173,           60
   8,    3,   13.558460, -131.187832,           60
   9,    3,   13.652550, -130.831981,           59
  10,    3,   13.745759, -130.475624,           60
  11,    3,   13.838086, -130.118764,           60
  12,    3,   13.929528, -129.761406,           60
  13,    3,   14.020081, -129.403554,           60
  14,    3,   14.109742, -129.045210,           60
  15,    3,   14.198510, -128.686381,           59
  16,    3,   14.286380, -128.327068,           59
  17,    3,   14.373351, -127.967277,           59
  18,    3,   14.459419, -127.607012,           59
  19,    3,   14.544581, -127.246276,           59
  20,    3,   14.628836, -126.885075,           59
  21,    3,   14.712179, -126.523411,           59
  22,    3,   14.794609, -126.161290,           59
  23,    3,   14.876124, -125.798716,           59
  24,    3,   14.956719, -125.435694,           59
  25,    3,   15.036393, -125.072226,           58
  26,    3,   15.115144, -124.708319,           58
  27,    3,   15.192968, -124.343976,           58
  28,    3,   15.269864, -123.979202,           57
  29,    3,   15.345829, -123.614001,           57
  30,    3,   15.420860, -123.248378,           57
  31,    3,   15.494955, -122.882338,           57
  32,    3,   15.568112, -122.515885,           57
  33,    3,   15.640329, -122.149024,           57
  34,    3,   15.711603, -121.781759,           57
  35,    3,   15.781932, -121.414096,           57
  36,    3,   15.851313, -121.046039,           57
  37,    3,   15.919746, -120.677592,           57
  38,    3,   15.987227, -120.308762,           58
  39,    3,   16.053754, -119.939552,           58
  40,    3,   16.119326, -119.569967,           58
  41,    3,   16.183940, -119.200013,           58
  42,    3,   16.247594, -118.829694,           58
  43,    3,   16.310286, -118.459015,           58
  44,    3,   16.372015, -118.087982,           58
  45,    3,   16.432778, -117.716600,           58
  46,    3,   16.492574, -117.344872,           58
  47,    3,   16.551400, -116.972806,           58
  48,    3,   16.609256, -116.600405,           58
  49,    3,   16.666138, -116.227675,           59
  50,    3,   16.722046, -115.854622,           59
  51,    3,   16.776977, -115.481249,           59
  52,    3,   16.830930, -115.107564,           60
  53,    3,   16.883904, -114.733570,           59
  54,    3,   16.935896, -114.359274,           59
  55,    3,   16.986905, -113.984680,           59
  56,    3,   17.036930, -113.609795,           59
  57,    3,   17.085968, -113.234622,           58
  58,    3,   17.134019, -112.859169,           58
  59,    3,   17.181081, -112.483440,           58
  60,    3,   17.227152, -112.107440,           59
  61,    3,   17.272231, -111.731176,           59
  62,    3,   17.316317, -111.354652,           59
  63,    3,   17.359409, -110.977875,           58
  64,    3,   17.401504, -110.600850,           59
  65,    3,   17.442602, -110.223582,           59
  66,    3,   17.482702, -109.846077,           60
  67,    3,   17.521802, -109.468341,           59
  68,    3,   17.559901, -109.090379,           59
  69,    3,   17.596998, -108.712198,           62
  70,    3,   17.633092, -108.333802,           61
  71,    3,   17.668181, -107.955198,           61
  72,    3,   17.702265, -107.576390,           60
  73,    3,   17.735343, -107.197386,           61
  74,    3,   17.767414, -106.818191,           62
  75,    3,   17.798476, -106.438810,           63
  76,    3,   17.828528, -106.059249,           63
  77,    3,   17.857571, -105.679515,           63
  78,    3,   17.885602, -105.299612,           64
  79,    3,   17.912622, -104.919548,           64
  80,    3,   17.938628, -104.539327,           64
  81,    3,   17.963621, -104.158955,           64
  82,    3,   17.987600, -103.778440,           64
  83,    3,   18.010564, -103.397786,           64
  84,    3,   18.032512, -103.016999,           65
  85,    3,   18.053444, -102.636085,           65
  86,    3,   18.073359, -102.255051,           64
  87,    3,   18.092256, -101.873902,           63
  88,    3,   18.110135, -101.492644,           63
  89,    3,   18.126995, -101.111284,           60
  90,    3,   18.142836, -100.729826,           64
  91,    3,   18.157657, -100.348278,           65
  92,    3,   18.171459,  -99.966645,           65
  93,    3,   18.184239,  -99.584933,           64
  94,    3,   18.195999,  -99.203149,           61
  95,    3,   18.206737,  -98.821298,           60
  96,    3,   18.216454,  -98.439386,           62
  97,    3,   18.225149,  -98.057419,           57
  98,    3,   18.232822,  -97.675404,           56
  99,    3,   18.239472,  -97.293347,           59
 100,    3,   18.245100,  -96.911253,           56
 101,    3,   18.249705,  -96.529129,           60
 102,    3,   18.253287,  -96.146980,           60
 103,    3,   18.255846,  -95.764813,           60
 104,    3,   18.257381,  -95.382634,           61
 105,    3,   18.257894,  -95.000449,           61
 106,    3,   18.257384,  -94.618264,           60
 107,    3,   18.255850,  -94.236085,           61
 108,    3,   18.253294,  -93.853918,           61
 109,    3,   18.249714,  -93.471770,           61
 110,    3,   18.245112,  -93.089645,           61
 111,    3,   18.239486,  -92.707551,           61
 112,    3,   18.232838,  -92.325494,           61
 113,    3,   18.225168,  -91.943479,           61
 114,    3,   18.216476,  -91.561512,           61
 115,    3,   18.206761,  -91.179600,           61
 116,    3,   18.196025,  -90.797749,           61
 117,    3,   18.184268,  -90.415964,           61
 118,    3,   18.171490,  -90.034252,           61
 119,    3,   18.157691,  -89.652619,           60
 120,    3,   18.142872,  -89.271071,           60
 121,    3,   18.127033,  -88.889613,           60
 122,    3,   18.110176,  -88.508252,           60
 123,    3,   18.092299,  -88.126994,           60
 124,    3,   18.073404,  -87.745845,           60
 125,    3,   18.053492,  -87.364810,           61
 126,    3,   18.032563,  -86.983897,           61
 127,    3,   18.010617,  -86.603109,           61
 128,    3,   17.987655,  -86.222455,           61
 129,    3,   17.963679,  -85.841939,           61
 130,    3,   17.938688,  -85.461567,           60
 131,    3,   17.912684,  -85.081346,           60
 132,    3,   17.885667,  -84.701281,           60
 133,    3,   17.857638,  -84.321378,           60
 134,    3,   17.828598,  -83.941643,           60
 135,    3,   17.798547,  -83.562082,           60
 136,    3,   17.767488,  -83.182701,           60
 137,    3,   17.735420,  -82.803505,           61
 138,    3,   17.702344,  -82.424500,           61
 139,    3,   17.668263,  -82.045693,           60
 140,    3,   17.633175,  -81.667088,           60
 141,    3,   17.597084,  -81.288691,           60
 142,    3,   17.559989,  -80.910509,           60
 143,    3,   17.521893,  -80.532547,           61
 144,    3,   17.482795,  -80.154810,           61
 145,    3,   17.442698,  -79.777305,           61
 146,    3,   17.401602,  -79.400037,           60
 147,    3,   17.359509,  -79.023011,           60
 148,    3,   17.316420,  -78.646233,           60
 149,    3,   17.272336,  -78.269709,           60
 150,    3,   17.227259,  -77.893444,           60
 151,    3,   17.181190,  -77.517444,           60
 152,    3,   17.134131,  -77.141714,           60
 153,    3,   17.086082,  -76.766260,           60
 154,    3,   17.037046,  -76.391087,           60
 155,    3,   16.987024,  -76.016201,           60
 156,    3,   16.936017,  -75.641606,           60
 157,    3,   16.884027,  -75.267309,           60
 158,    3,   16.831056,  -74.893315,           61
 159,    3,   16.777105,  -74.519629,           61
 160,    3,   16.722176,  -74.146256,           61
 161,    3,   16.666271,  -73.773201,           61
 162,    3,   16.609391,  -73.400471,           62
 163,    3,   16.551538,  -73.028069,           62
 164,    3,   16.492713,  -72.656002,           62
 165,    3,   16.432920,  -72.284274,           62
 166,    3,   16.372159,  -71.912890,           62
 167,    3,   16.310432,  -71.541856,           62
 168,    3,   16.247742,  -71.171177,           61
 169,    3,   16.184090,  -70.800857,           61
 170,    3,   16.119479,  -70.430902,           61
 171,    3,   16.053909,  -70.061317,           61
 172,    3,   15.987384,  -69.692106,           61
 173,    3,   15.919906,  -69.323274,           62
 174,    3,   15.851475,  -68.954827,           62
 175,    3,   15.782096,  -68.586769,           62
 176,    3,   15.711769,  -68.219105,           62
 177,    3,   15.640498,  -67.851839,           62
 178,    3,   15.568283,  -67.484977,           62
 179,    3,   15.495128,  -67.118523,           63
 180,    3,   15.421035,  -66.752482,           62
 181,    3,   15.346006,  -66.386858,           62
 182,    3,   15.270044,  -66.021656,           62
 183,    3,   15.193150,  -65.656881,           61
 184,    3,   15.115328,  -65.292537,           61
 185,    3,   15.036580,  -64.928629,           61
   1,    4,   13.218725, -133.767747,           60
   2,    4,   13.319266, -133.414705,           59
   3,    4,   13.418946, -133.061128,           59
   4,    4,   13.517761, -132.707018,           59
   5,    4,   13.615709, -132.352379,           59
   6,    4,   13.712785, -131.997215,           59
   7,    4,   13.808988, -131.641529,           59
   8,    4,   13.904313, -131.285325,           60
   9,    4,   13.998758, -130.928608,           59
  10,    4,   14.092319, -130.571380,           59
  11,    4,   14.184995, -130.213646,           59
  12,    4,   14.276781, -129.855409,           59
  13,    4,   14.367675, -129.496674,           59
  14,    4,   14.457674, -129.137445,           59
  15,    4,   14.546774, -128.777725,           59
  16,    4,   14.634974, -128.417519,           59
  17,    4,   14.722271, -128.056830,           59
  18,    4,   14.808661, -127.695664,           59
  19,    4,   14.894142, -127.334023,           59
  20,    4,   14.978711, -126.971913,           59
  21,    4,   15.062365, -126.609338,           59
  22,    4,   15.145102, -126.246301,           59
  23,    4,   15.226920, -125.882808,           58
  24,    4,   15.307815, -125.518862,           58
  25,    4,   15.387785, -125.154468,           58
  26,    4,   15.466828, -124.789631,           58
  27,    4,   15.544941, -124.424354,           57
  28,    4,   15.622121, -124.058643,           57
  29,    4,   15.698366, -123.692502,           56
  30,    4,   15.773675, -123.325936,           56
  31,    4,   15.848043, -122.958948,           56
  32,    4,   15.921470, -122.591545,           57
  33,    4,   15.993953, -122.223730,           57
  34,    4,   16.065489, -121.855509,           57
  35,    4,   16.136076, -121.486885,           57
  36,    4,   16.205713, -121.117865,           57
  37,    4,   16.274396, -120.748452,           57
  38,    4,   16.342124, -120.378652,           57
  39,    4,   16.408895, -120.008469,           58
  40,    4,   16.474706, -119.637909,           58
  41,    4,   16.539556, -119.266976,           58
  42,    4,   16.603443, -118.895676,           59
  43,    4,   16.666364, -118.524013,           58
  44,    4,   16.728318, -118.151992,           58
  45,    4,   16.789302, -117.779619,           57
  46,    4,   16.849315, -117.406899,           57
  47,    4,   16.908356, -117.033836,           57
  48,    4,   16.966421, -116.660437,           57
  49,    4,   17.023510, -116.286706,           57
  50,    4,   17.079620, -115.912648,           58
  51,    4,   17.134750, -115.538269,           58
  52,    4,   17.188899, -115.163575,           59
  53,    4,   17.242064, -114.788569,           59
  54,    4,   17.294244, -114.413259,           59
  55,    4,   17.345437, -114.037648,           59
  56,    4,   17.395642, -113.661743,           59
  57,    4,   17.444857, -113.285550,           59
  58,    4,   17.493081, -112.909072,           57
  59,    4,   17.540312, -112.532317,           57
  60,    4,   17.586549, -112.155289,           58
  61,    4,   17.631791, -111.777994,           58
  62,    4,   17.676035, -111.400438,           58
  63,    4,   17.719281, -111.022626,           59
  64,    4,   17.761528, -110.644564,           59
  65,    4,   17.802773, -110.266257,           59
  66,    4,   17.843017, -109.887711,           58
  67,    4,   17.882257, -109.508932,           58
  68,    4,   17.920492, -109.129926,           59
  69,    4,   17.957722, -108.750697,           61
  70,    4,   17.993945, -108.371253,           62
  71,    4,   18.029160, -107.991598,           61
  72,    4,   18.063366, -107.611739,           60
  73,    4,   18.096561, -107.231682,           60
  74,    4,   18.128746, -106.851431,           62
  75,    4,   18.159919, -106.470993,           63
  76,    4,   18.190079, -106.090374,           64
  77,    4,   18.219225, -105.709580,           64
  78,    4,   18.247356, -105.328617,           64
  79,    4,   18.274471, -104.947490,           64
  80,    4,   18.300571, -104.566205,           65
  81,    4,   18.325653, -104.184769,           65
  82,    4,   18.349717, -103.803187,           65
  83,    4,   18.372762, -103.421465,           65
  84,    4,   18.394788, -103.039610,           65
  85,    4,   18.415794, -102.657627,           64
  86,    4,   18.435780, -102.275522,           65
  87,    4,   18.454744, -101.893301,           65
  88,    4,   18.472686, -101.510971,           65
  89,    4,   18.489607, -101.128537,           65
  90,    4,   18.505504, -100.746005,           65
  91,    4,   18.520378, -100.363382,           65
  92,    4,   18.534228,  -99.980673,           66
  93,    4,   18.547054,  -99.597885,           63
  94,    4,   18.558855,  -99.215023,           63
  95,    4,   18.569631,  -98.832095,           63
  96,    4,   18.579383,  -98.449105,           65
