   X,    Y,    Latitude,   Longitude, 4LFTX_200612191500
 176,    1,   15.004927,  -68.365407,           -3
 177,    1,   14.934183,  -68.000041,           -4
 178,    1,   14.862503,  -67.635072,           -4
 179,    1,   14.789891,  -67.270505,           -5
 180,    1,   14.716348,  -66.906344,           -5
 181,    1,   14.641876,  -66.542593,           -5
 182,    1,   14.566479,  -66.179259,           -5
 183,    1,   14.490158,  -65.816344,           -5
 184,    1,   14.412916,  -65.453853,           -3
 185,    1,   14.334755,  -65.091791,           -3
   1,    2,   12.532556, -133.561383,           -1
   2,    2,   12.632332, -133.210016,           -1
   3,    2,   12.731254, -132.858120,           -1
   4,    2,   12.829319, -132.505701,           -1
   5,    2,   12.926524, -132.152760,            0
   6,    2,   13.022865, -131.799302,            0
   7,    2,   13.118339, -131.445330,            0
   8,    2,   13.212944, -131.090849,            0
   9,    2,   13.306676, -130.735861,            0
  10,    2,   13.399532, -130.380371,            0
  11,    2,   13.491510, -130.024382,            0
  12,    2,   13.582605, -129.667898,            0
  13,    2,   13.672816, -129.310924,            0
  14,    2,   13.762140, -128.953463,            0
  15,    2,   13.850573, -128.595519,            1
  16,    2,   13.938112, -128.237096,            1
  17,    2,   14.024756, -127.878198,            1
  18,    2,   14.110501, -127.518830,            1
  19,    2,   14.195344, -127.158995,            1
  20,    2,   14.279282, -126.798698,            1
  21,    2,   14.362314, -126.437942,            1
  22,    2,   14.444436, -126.076733,            2
  23,    2,   14.525645, -125.715074,            2
  24,    2,   14.605940, -125.352970,            2
  25,    2,   14.685317, -124.990424,            2
  26,    2,   14.763775, -124.627442,            2
  27,    2,   14.841310, -124.264028,            2
  28,    2,   14.917920, -123.900187,            2
  29,    2,   14.993602, -123.535922,            2
  30,    2,   15.068355, -123.171238,            2
  31,    2,   15.142176, -122.806140,            2
  32,    2,   15.215063, -122.440633,            3
  33,    2,   15.287012, -122.074721,            3
  34,    2,   15.358023, -121.708408,            4
  35,    2,   15.428092, -121.341700,            4
  36,    2,   15.497218, -120.974601,            4
  37,    2,   15.565399, -120.607117,            4
  38,    2,   15.632631, -120.239251,            3
  39,    2,   15.698914, -119.871008,            3
  40,    2,   15.764245, -119.502394,            2
  41,    2,   15.828622, -119.133414,            1
  42,    2,   15.892042, -118.764072,            0
  43,    2,   15.954505, -118.394373,           -1
  44,    2,   16.016008, -118.024322,           -1
  45,    2,   16.076549, -117.653924,            0
  46,    2,   16.136127, -117.283185,            0
  47,    2,   16.194738, -116.912109,            0
  48,    2,   16.252383, -116.540702,            1
  49,    2,   16.309058, -116.168968,            1
  50,    2,   16.364762, -115.796914,            1
  51,    2,   16.419493, -115.424543,            0
  52,    2,   16.473251, -115.051861,            1
  53,    2,   16.526032, -114.678874,            2
  54,    2,   16.577835, -114.305587,            2
  55,    2,   16.628659, -113.932004,            2
  56,    2,   16.678502, -113.558132,            1
  57,    2,   16.727363, -113.183976,            1
  58,    2,   16.775240, -112.809541,            0
  59,    2,   16.822132, -112.434833,            0
  60,    2,   16.868036, -112.059856,            0
  61,    2,   16.912953, -111.684617,            0
  62,    2,   16.956880, -111.309120,           -1
  63,    2,   16.999816, -110.933373,           -1
  64,    2,   17.041759, -110.557379,           -1
  65,    2,   17.082710, -110.181144,            0
  66,    2,   17.122665, -109.804675,            0
  67,    2,   17.161624, -109.427976,           -1
  68,    2,   17.199586, -109.051053,           -1
  69,    2,   17.236550, -108.673913,           -1
  70,    2,   17.272514, -108.296559,            0
  71,    2,   17.307478, -107.918999,            0
  72,    2,   17.341440, -107.541238,            0
  73,    2,   17.374399, -107.163282,            0
  74,    2,   17.406354, -106.785136,            0
  75,    2,   17.437305, -106.406806,           -1
  76,    2,   17.467250, -106.028297,           -1
  77,    2,   17.496188, -105.649617,           -2
  78,    2,   17.524119, -105.270770,           -3
  79,    2,   17.551042, -104.891762,           -3
  80,    2,   17.576956, -104.512599,           -4
  81,    2,   17.601860, -104.133287,           -4
  82,    2,   17.625753, -103.753831,           -3
  83,    2,   17.648635, -103.374239,           -1
  84,    2,   17.670505, -102.994514,           -1
  85,    2,   17.691362, -102.614664,           -2
  86,    2,   17.711205, -102.234695,            1
  87,    2,   17.730035, -101.854612,            2
  88,    2,   17.747850, -101.474420,            2
  89,    2,   17.764650, -101.094127,            2
  90,    2,   17.780435, -100.713738,            3
  91,    2,   17.795203, -100.333259,            3
  92,    2,   17.808956,  -99.952696,            2
  93,    2,   17.821691,  -99.572054,            4
  94,    2,   17.833408,  -99.191341,            8
  95,    2,   17.844109,  -98.810561,            7
  96,    2,   17.853791,  -98.429721,            7
  97,    2,   17.862455,  -98.048827,            6
  98,    2,   17.870100,  -97.667885,            9
  99,    2,   17.876727,  -97.286901,            7
 100,    2,   17.882334,  -96.905881,            5
 101,    2,   17.886923,  -96.524830,            4
 102,    2,   17.890492,  -96.143756,            4
 103,    2,   17.893042,  -95.762663,            3
 104,    2,   17.894573,  -95.381559,            2
 105,    2,   17.895084,  -95.000448,            0
 106,    2,   17.894575,  -94.619337,            0
 107,    2,   17.893047,  -94.238233,            0
 108,    2,   17.890499,  -93.857140,            0
 109,    2,   17.886933,  -93.476065,            0
 110,    2,   17.882346,  -93.095015,            0
 111,    2,   17.876741,  -92.713994,           -1
 112,    2,   17.870117,  -92.333010,           -1
 113,    2,   17.862474,  -91.952068,           -1
 114,    2,   17.853812,  -91.571174,            0
 115,    2,   17.844133,  -91.190334,            0
 116,    2,   17.833435,  -90.809554,            1
 117,    2,   17.821719,  -90.428841,            0
 118,    2,   17.808987,  -90.048199,            0
 119,    2,   17.795237,  -89.667636,            0
 120,    2,   17.780471,  -89.287156,            0
 121,    2,   17.764689,  -88.906767,            0
 122,    2,   17.747891,  -88.526473,           -1
 123,    2,   17.730078,  -88.146282,           -2
 124,    2,   17.711251,  -87.766198,           -2
 125,    2,   17.691409,  -87.386229,           -1
 126,    2,   17.670555,  -87.006378,           -1
 127,    2,   17.648687,  -86.626654,           -1
 128,    2,   17.625808,  -86.247061,            0
 129,    2,   17.601917,  -85.867605,           -1
 130,    2,   17.577016,  -85.488293,            0
 131,    2,   17.551104,  -85.109130,           -1
 132,    2,   17.524184,  -84.730121,           -1
 133,    2,   17.496255,  -84.351274,           -1
 134,    2,   17.467319,  -83.972593,           -1
 135,    2,   17.437376,  -83.594084,           -1
 136,    2,   17.406428,  -83.215753,           -1
 137,    2,   17.374475,  -82.837607,           -1
 138,    2,   17.341518,  -82.459650,           -1
 139,    2,   17.307559,  -82.081888,           -2
 140,    2,   17.272597,  -81.704328,           -3
 141,    2,   17.236636,  -81.326974,           -3
 142,    2,   17.199674,  -80.949833,           -3
 143,    2,   17.161715,  -80.572910,           -3
 144,    2,   17.122758,  -80.196211,           -4
 145,    2,   17.082805,  -79.819741,           -4
 146,    2,   17.041857,  -79.443506,           -4
 147,    2,   16.999916,  -79.067511,           -4
 148,    2,   16.956982,  -78.691763,           -4
 149,    2,   16.913057,  -78.316266,           -4
 150,    2,   16.868143,  -77.941026,           -5
 151,    2,   16.822241,  -77.566049,           -5
 152,    2,   16.775351,  -77.191339,           -5
 153,    2,   16.727477,  -76.816904,           -5
 154,    2,   16.678618,  -76.442747,           -4
 155,    2,   16.628777,  -76.068874,           -3
 156,    2,   16.577956,  -75.695291,           -3
 157,    2,   16.526154,  -75.322003,           -3
 158,    2,   16.473376,  -74.949015,           -3
 159,    2,   16.419621,  -74.576333,           -3
 160,    2,   16.364892,  -74.203961,           -3
 161,    2,   16.309190,  -73.831906,           -3
 162,    2,   16.252517,  -73.460171,           -3
 163,    2,   16.194875,  -73.088763,           -3
 164,    2,   16.136266,  -72.717687,           -3
 165,    2,   16.076690,  -72.346947,           -3
 166,    2,   16.016152,  -71.976548,           -2
 167,    2,   15.954651,  -71.606497,           -1
 168,    2,   15.892190,  -71.236797,           -1
 169,    2,   15.828772,  -70.867454,           -2
 170,    2,   15.764397,  -70.498473,           -3
 171,    2,   15.699069,  -70.129858,           -2
 172,    2,   15.632788,  -69.761615,           -2
 173,    2,   15.565558,  -69.393748,           -2
 174,    2,   15.497380,  -69.026262,           -2
 175,    2,   15.428256,  -68.659162,           -2
 176,    2,   15.358189,  -68.292453,           -3
 177,    2,   15.287180,  -67.926140,           -4
 178,    2,   15.215233,  -67.560227,           -4
 179,    2,   15.142349,  -67.194719,           -5
 180,    2,   15.068530,  -66.829620,           -5
 181,    2,   14.993779,  -66.464935,           -7
 182,    2,   14.918099,  -66.100669,           -6
 183,    2,   14.841491,  -65.736826,           -5
 184,    2,   14.763958,  -65.373411,           -4
 185,    2,   14.685503,  -65.010428,           -2
   1,    3,   12.875468, -133.664297,            0
   2,    3,   12.975627, -133.312094,            0
   3,    3,   13.074929, -132.959360,            0
   4,    3,   13.173370, -132.606097,            0
   5,    3,   13.270946, -132.252309,            1
   6,    3,   13.367656, -131.898000,            0
   7,    3,   13.463495, -131.543173,            0
   8,    3,   13.558460, -131.187832,            0
   9,    3,   13.652550, -130.831981,            0
  10,    3,   13.745759, -130.475624,            0
  11,    3,   13.838086, -130.118764,            0
  12,    3,   13.929528, -129.761406,            0
  13,    3,   14.020081, -129.403554,            1
  14,    3,   14.109742, -129.045210,            1
  15,    3,   14.198510, -128.686381,            1
  16,    3,   14.286380, -128.327068,            0
  17,    3,   14.373351, -127.967277,            1
  18,    3,   14.459419, -127.607012,            1
  19,    3,   14.544581, -127.246276,            1
  20,    3,   14.628836, -126.885075,            1
  21,    3,   14.712179, -126.523411,            1
  22,    3,   14.794609, -126.161290,            1
  23,    3,   14.876124, -125.798716,            1
  24,    3,   14.956719, -125.435694,            2
  25,    3,   15.036393, -125.072226,            3
  26,    3,   15.115144, -124.708319,            3
  27,    3,   15.192968, -124.343976,            3
  28,    3,   15.269864, -123.979202,            3
  29,    3,   15.345829, -123.614001,            3
  30,    3,   15.420860, -123.248378,            3
  31,    3,   15.494955, -122.882338,            3
  32,    3,   15.568112, -122.515885,            3
  33,    3,   15.640329, -122.149024,            3
  34,    3,   15.711603, -121.781759,            3
  35,    3,   15.781932, -121.414096,            3
  36,    3,   15.851313, -121.046039,            3
  37,    3,   15.919746, -120.677592,            4
  38,    3,   15.987227, -120.308762,            5
  39,    3,   16.053754, -119.939552,            4
  40,    3,   16.119326, -119.569967,            4
  41,    3,   16.183940, -119.200013,            2
  42,    3,   16.247594, -118.829694,            1
  43,    3,   16.310286, -118.459015,            0
  44,    3,   16.372015, -118.087982,            0
  45,    3,   16.432778, -117.716600,            0
  46,    3,   16.492574, -117.344872,            0
  47,    3,   16.551400, -116.972806,            1
  48,    3,   16.609256, -116.600405,            1
  49,    3,   16.666138, -116.227675,            1
  50,    3,   16.722046, -115.854622,            1
  51,    3,   16.776977, -115.481249,            0
  52,    3,   16.830930, -115.107564,            1
  53,    3,   16.883904, -114.733570,            2
  54,    3,   16.935896, -114.359274,            2
  55,    3,   16.986905, -113.984680,            2
  56,    3,   17.036930, -113.609795,            2
  57,    3,   17.085968, -113.234622,            1
  58,    3,   17.134019, -112.859169,            0
  59,    3,   17.181081, -112.483440,            0
  60,    3,   17.227152, -112.107440,            0
  61,    3,   17.272231, -111.731176,            0
  62,    3,   17.316317, -111.354652,           -1
  63,    3,   17.359409, -110.977875,           -1
  64,    3,   17.401504, -110.600850,           -1
  65,    3,   17.442602, -110.223582,            0
  66,    3,   17.482702, -109.846077,            0
  67,    3,   17.521802, -109.468341,            0
  68,    3,   17.559901, -109.090379,           -1
  69,    3,   17.596998, -108.712198,            1
  70,    3,   17.633092, -108.333802,            0
  71,    3,   17.668181, -107.955198,            0
  72,    3,   17.702265, -107.576390,            0
  73,    3,   17.735343, -107.197386,            0
  74,    3,   17.767414, -106.818191,            0
  75,    3,   17.798476, -106.438810,           -1
  76,    3,   17.828528, -106.059249,           -1
  77,    3,   17.857571, -105.679515,           -2
  78,    3,   17.885602, -105.299612,           -2
  79,    3,   17.912622, -104.919548,           -3
  80,    3,   17.938628, -104.539327,           -4
  81,    3,   17.963621, -104.158955,           -4
  82,    3,   17.987600, -103.778440,           -1
  83,    3,   18.010564, -103.397786,            1
  84,    3,   18.032512, -103.016999,            1
  85,    3,   18.053444, -102.636085,            1
  86,    3,   18.073359, -102.255051,            1
  87,    3,   18.092256, -101.873902,            2
  88,    3,   18.110135, -101.492644,            2
  89,    3,   18.126995, -101.111284,            4
  90,    3,   18.142836, -100.729826,            3
  91,    3,   18.157657, -100.348278,            3
  92,    3,   18.171459,  -99.966645,            5
  93,    3,   18.184239,  -99.584933,            6
  94,    3,   18.195999,  -99.203149,            5
  95,    3,   18.206737,  -98.821298,            6
  96,    3,   18.216454,  -98.439386,            8
  97,    3,   18.225149,  -98.057419,            8
  98,    3,   18.232822,  -97.675404,            8
  99,    3,   18.239472,  -97.293347,            6
 100,    3,   18.245100,  -96.911253,            7
 101,    3,   18.249705,  -96.529129,            3
 102,    3,   18.253287,  -96.146980,            3
 103,    3,   18.255846,  -95.764813,            3
 104,    3,   18.257381,  -95.382634,            1
 105,    3,   18.257894,  -95.000449,            1
 106,    3,   18.257384,  -94.618264,            0
 107,    3,   18.255850,  -94.236085,            1
 108,    3,   18.253294,  -93.853918,            0
 109,    3,   18.249714,  -93.471770,           -2
 110,    3,   18.245112,  -93.089645,           -1
 111,    3,   18.239486,  -92.707551,           -1
 112,    3,   18.232838,  -92.325494,           -1
 113,    3,   18.225168,  -91.943479,           -1
 114,    3,   18.216476,  -91.561512,            0
 115,    3,   18.206761,  -91.179600,            0
 116,    3,   18.196025,  -90.797749,            0
 117,    3,   18.184268,  -90.415964,            0
 118,    3,   18.171490,  -90.034252,            0
 119,    3,   18.157691,  -89.652619,            0
 120,    3,   18.142872,  -89.271071,            1
 121,    3,   18.127033,  -88.889613,            0
 122,    3,   18.110176,  -88.508252,           -1
 123,    3,   18.092299,  -88.126994,           -1
 124,    3,   18.073404,  -87.745845,           -2
 125,    3,   18.053492,  -87.364810,           -3
 126,    3,   18.032563,  -86.983897,           -1
 127,    3,   18.010617,  -86.603109,            0
 128,    3,   17.987655,  -86.222455,            0
 129,    3,   17.963679,  -85.841939,            0
 130,    3,   17.938688,  -85.461567,           -1
 131,    3,   17.912684,  -85.081346,           -2
 132,    3,   17.885667,  -84.701281,           -3
 133,    3,   17.857638,  -84.321378,           -3
 134,    3,   17.828598,  -83.941643,           -3
 135,    3,   17.798547,  -83.562082,           -3
 136,    3,   17.767488,  -83.182701,           -3
 137,    3,   17.735420,  -82.803505,           -3
 138,    3,   17.702344,  -82.424500,           -4
 139,    3,   17.668263,  -82.045693,           -4
 140,    3,   17.633175,  -81.667088,           -3
 141,    3,   17.597084,  -81.288691,           -3
 142,    3,   17.559989,  -80.910509,           -4
 143,    3,   17.521893,  -80.532547,           -4
 144,    3,   17.482795,  -80.154810,           -3
 145,    3,   17.442698,  -79.777305,           -4
 146,    3,   17.401602,  -79.400037,           -4
 147,    3,   17.359509,  -79.023011,           -4
 148,    3,   17.316420,  -78.646233,           -4
 149,    3,   17.272336,  -78.269709,           -3
 150,    3,   17.227259,  -77.893444,           -4
 151,    3,   17.181190,  -77.517444,           -5
 152,    3,   17.134131,  -77.141714,           -5
 153,    3,   17.086082,  -76.766260,           -5
 154,    3,   17.037046,  -76.391087,           -4
 155,    3,   16.987024,  -76.016201,           -4
 156,    3,   16.936017,  -75.641606,           -3
 157,    3,   16.884027,  -75.267309,           -3
 158,    3,   16.831056,  -74.893315,           -3
 159,    3,   16.777105,  -74.519629,           -3
 160,    3,   16.722176,  -74.146256,           -3
 161,    3,   16.666271,  -73.773201,           -3
 162,    3,   16.609391,  -73.400471,           -3
 163,    3,   16.551538,  -73.028069,           -3
 164,    3,   16.492713,  -72.656002,           -3
 165,    3,   16.432920,  -72.284274,           -2
 166,    3,   16.372159,  -71.912890,           -2
 167,    3,   16.310432,  -71.541856,           -2
 168,    3,   16.247742,  -71.171177,           -2
 169,    3,   16.184090,  -70.800857,           -2
 170,    3,   16.119479,  -70.430902,           -3
 171,    3,   16.053909,  -70.061317,           -3
 172,    3,   15.987384,  -69.692106,           -3
 173,    3,   15.919906,  -69.323274,           -2
 174,    3,   15.851475,  -68.954827,           -1
 175,    3,   15.782096,  -68.586769,           -2
 176,    3,   15.711769,  -68.219105,           -3
 177,    3,   15.640498,  -67.851839,           -4
 178,    3,   15.568283,  -67.484977,           -4
 179,    3,   15.495128,  -67.118523,           -5
 180,    3,   15.421035,  -66.752482,           -7
 181,    3,   15.346006,  -66.386858,           -6
 182,    3,   15.270044,  -66.021656,           -4
 183,    3,   15.193150,  -65.656881,           -4
 184,    3,   15.115328,  -65.292537,           -5
 185,    3,   15.036580,  -64.928629,           -3
   1,    4,   13.218725, -133.767747,            0
   2,    4,   13.319266, -133.414705,            0
   3,    4,   13.418946, -133.061128,            0
   4,    4,   13.517761, -132.707018,            1
   5,    4,   13.615709, -132.352379,            1
   6,    4,   13.712785, -131.997215,            1
   7,    4,   13.808988, -131.641529,            1
   8,    4,   13.904313, -131.285325,            1
   9,    4,   13.998758, -130.928608,            0
  10,    4,   14.092319, -130.571380,            0
  11,    4,   14.184995, -130.213646,            0
  12,    4,   14.276781, -129.855409,            1
  13,    4,   14.367675, -129.496674,            1
  14,    4,   14.457674, -129.137445,            1
  15,    4,   14.546774, -128.777725,            1
  16,    4,   14.634974, -128.417519,            1
  17,    4,   14.722271, -128.056830,            1
  18,    4,   14.808661, -127.695664,            1
  19,    4,   14.894142, -127.334023,            1
  20,    4,   14.978711, -126.971913,            1
  21,    4,   15.062365, -126.609338,            1
  22,    4,   15.145102, -126.246301,            1
  23,    4,   15.226920, -125.882808,            2
  24,    4,   15.307815, -125.518862,            2
  25,    4,   15.387785, -125.154468,            3
  26,    4,   15.466828, -124.789631,            3
  27,    4,   15.544941, -124.424354,            3
  28,    4,   15.622121, -124.058643,            3
  29,    4,   15.698366, -123.692502,            2
  30,    4,   15.773675, -123.325936,            2
  31,    4,   15.848043, -122.958948,            2
  32,    4,   15.921470, -122.591545,            3
  33,    4,   15.993953, -122.223730,            3
  34,    4,   16.065489, -121.855509,            2
  35,    4,   16.136076, -121.486885,            2
  36,    4,   16.205713, -121.117865,            1
  37,    4,   16.274396, -120.748452,            1
  38,    4,   16.342124, -120.378652,            3
  39,    4,   16.408895, -120.008469,            5
  40,    4,   16.474706, -119.637909,            4
  41,    4,   16.539556, -119.266976,            3
  42,    4,   16.603443, -118.895676,            2
  43,    4,   16.666364, -118.524013,            1
  44,    4,   16.728318, -118.151992,            1
  45,    4,   16.789302, -117.779619,            0
  46,    4,   16.849315, -117.406899,            0
  47,    4,   16.908356, -117.033836,            1
  48,    4,   16.966421, -116.660437,            1
  49,    4,   17.023510, -116.286706,            1
  50,    4,   17.079620, -115.912648,            1
  51,    4,   17.134750, -115.538269,            2
  52,    4,   17.188899, -115.163575,            2
  53,    4,   17.242064, -114.788569,            3
  54,    4,   17.294244, -114.413259,            3
  55,    4,   17.345437, -114.037648,            2
  56,    4,   17.395642, -113.661743,            2
  57,    4,   17.444857, -113.285550,            2
  58,    4,   17.493081, -112.909072,            1
  59,    4,   17.540312, -112.532317,            1
  60,    4,   17.586549, -112.155289,            1
  61,    4,   17.631791, -111.777994,            0
  62,    4,   17.676035, -111.400438,           -1
  63,    4,   17.719281, -111.022626,           -1
  64,    4,   17.761528, -110.644564,            0
  65,    4,   17.802773, -110.266257,           -1
  66,    4,   17.843017, -109.887711,            0
  67,    4,   17.882257, -109.508932,            1
  68,    4,   17.920492, -109.129926,            1
  69,    4,   17.957722, -108.750697,            1
  70,    4,   17.993945, -108.371253,            1
  71,    4,   18.029160, -107.991598,            0
  72,    4,   18.063366, -107.611739,            0
  73,    4,   18.096561, -107.231682,            0
  74,    4,   18.128746, -106.851431,            0
  75,    4,   18.159919, -106.470993,            0
  76,    4,   18.190079, -106.090374,           -1
  77,    4,   18.219225, -105.709580,           -1
  78,    4,   18.247356, -105.328617,           -2
  79,    4,   18.274471, -104.947490,           -2
  80,    4,   18.300571, -104.566205,           -3
  81,    4,   18.325653, -104.184769,           -3
  82,    4,   18.349717, -103.803187,            0
