   X,    Y,    Latitude,   Longitude, 4LFTX_200612200000
   1,    1,   12.190000, -133.459000,           -2
   2,    1,   12.289392, -133.108465,           -2
   3,    1,   12.387933, -132.757405,           -2
   4,    1,   12.485621, -132.405825,           -2
   5,    1,   12.582452, -132.053728,           -2
   6,    1,   12.678424, -131.701118,           -3
   7,    1,   12.773532, -131.347998,           -3
   8,    1,   12.867775, -130.994371,           -2
   9,    1,   12.961149, -130.640243,           -2
  10,    1,   13.053651, -130.285616,           -2
  11,    1,   13.145277, -129.930494,           -2
  12,    1,   13.236026, -129.574881,            0
  13,    1,   13.325894, -129.218781,            0
  14,    1,   13.414878, -128.862198,            0
  15,    1,   13.502975, -128.505136,            0
  16,    1,   13.590183, -128.147599,            1
  17,    1,   13.676498, -127.789590,            1
  18,    1,   13.761918, -127.431115,            1
  19,    1,   13.846441, -127.072176,            1
  20,    1,   13.930063, -126.712779,            1
  21,    1,   14.012781, -126.352927,            1
  22,    1,   14.094594, -125.992625,            2
  23,    1,   14.175498, -125.631877,            2
  24,    1,   14.255491, -125.270687,            2
  25,    1,   14.334570, -124.909059,            2
  26,    1,   14.412733, -124.546998,            3
  27,    1,   14.489977, -124.184509,            3
  28,    1,   14.566300, -123.821595,            2
  29,    1,   14.641700, -123.458261,            2
  30,    1,   14.716174, -123.094512,            2
  31,    1,   14.789719, -122.730352,            1
  32,    1,   14.862333, -122.365786,            2
  33,    1,   14.934015, -122.000818,            3
  34,    1,   15.004761, -121.635453,            3
  35,    1,   15.074570, -121.269695,            2
  36,    1,   15.143440, -120.903550,            1
  37,    1,   15.211367, -120.537022,            0
  38,    1,   15.278350, -120.170116,            1
  39,    1,   15.344387, -119.802836,            0
  40,    1,   15.409476, -119.435188,            0
  41,    1,   15.473615, -119.067177,            0
  42,    1,   15.536802, -118.698806,            0
  43,    1,   15.599034, -118.330082,            0
  44,    1,   15.660310, -117.961008,            0
  45,    1,   15.720628, -117.591591,            0
  46,    1,   15.779986, -117.221835,            0
  47,    1,   15.838382, -116.851744,            0
  48,    1,   15.895815, -116.481326,            0
  49,    1,   15.952282, -116.110583,            0
  50,    1,   16.007781, -115.739522,           -1
  51,    1,   16.062312, -115.368147,           -1
  52,    1,   16.115872, -114.996464,           -1
  53,    1,   16.168460, -114.624478,           -2
  54,    1,   16.220074, -114.252194,           -3
  55,    1,   16.270712, -113.879618,           -3
  56,    1,   16.320373, -113.506754,           -2
  57,    1,   16.369056, -113.133609,           -2
  58,    1,   16.416758, -112.760187,           -1
  59,    1,   16.463479, -112.386494,           -1
  60,    1,   16.509216, -112.012534,           -1
  61,    1,   16.553969, -111.638315,           -1
  62,    1,   16.597736, -111.263840,           -1
  63,    1,   16.640516, -110.889116,            0
  64,    1,   16.682307, -110.514148,            0
  65,    1,   16.723109, -110.138941,            0
  66,    1,   16.762919, -109.763502,            0
  67,    1,   16.801737, -109.387834,            1
  68,    1,   16.839562, -109.011945,            0
  69,    1,   16.876391, -108.635840,            0
  70,    1,   16.912225, -108.259524,           -1
  71,    1,   16.947062, -107.883002,           -1
  72,    1,   16.980901, -107.506282,            0
  73,    1,   17.013741, -107.129367,           -1
  74,    1,   17.045581, -106.752265,           -1
  75,    1,   17.076420, -106.374980,           -1
  76,    1,   17.106257, -105.997518,           -1
  77,    1,   17.135091, -105.619886,           -2
  78,    1,   17.162921, -105.242088,           -1
  79,    1,   17.189747, -104.864131,            0
  80,    1,   17.215567, -104.486020,            1
  81,    1,   17.240381, -104.107761,            0
  82,    1,   17.264189, -103.729360,           -1
  83,    1,   17.286988, -103.350823,           -1
  84,    1,   17.308779, -102.972156,            0
  85,    1,   17.329561, -102.593364,            0
  86,    1,   17.349333, -102.214453,            0
  87,    1,   17.368095, -101.835429,            0
  88,    1,   17.385847, -101.456299,            0
  89,    1,   17.402586, -101.077067,            0
  90,    1,   17.418314, -100.697740,           -3
  91,    1,   17.433030, -100.318324,           -4
  92,    1,   17.446732,  -99.938824,           -1
  93,    1,   17.459422,  -99.559247,            2
  94,    1,   17.471097,  -99.179599,            4
  95,    1,   17.481759,  -98.799885,            3
  96,    1,   17.491407,  -98.420111,            3
  97,    1,   17.500039,  -98.040284,            3
  98,    1,   17.507657,  -97.660409,            2
  99,    1,   17.514260,  -97.280492,            3
 100,    1,   17.519848,  -96.900539,            3
 101,    1,   17.524420,  -96.520556,            3
 102,    1,   17.527976,  -96.140550,            2
 103,    1,   17.530517,  -95.760525,            1
 104,    1,   17.532042,  -95.380489,            2
 105,    1,   17.532551,  -95.000447,            0
 106,    1,   17.532044,  -94.620404,            1
 107,    1,   17.530522,  -94.240368,            0
 108,    1,   17.527983,  -93.860343,            0
 109,    1,   17.524429,  -93.480337,           -1
 110,    1,   17.519860,  -93.100354,            0
 111,    1,   17.514275,  -92.720401,           -1
 112,    1,   17.507674,  -92.340484,           -1
 113,    1,   17.500058,  -91.960609,           -1
 114,    1,   17.491428,  -91.580782,           -2
 115,    1,   17.481783,  -91.201008,           -2
 116,    1,   17.471124,  -90.821294,           -3
 117,    1,   17.459450,  -90.441645,           -2
 118,    1,   17.446763,  -90.062068,           -2
 119,    1,   17.433063,  -89.682568,           -1
 120,    1,   17.418350,  -89.303152,           -1
 121,    1,   17.402624,  -88.923825,           -1
 122,    1,   17.385887,  -88.544593,           -1
 123,    1,   17.368138,  -88.165462,           -2
 124,    1,   17.349379,  -87.786438,           -2
 125,    1,   17.329609,  -87.407527,           -4
 126,    1,   17.308829,  -87.028735,           -3
 127,    1,   17.287040,  -86.650067,           -1
 128,    1,   17.264243,  -86.271530,           -3
 129,    1,   17.240439,  -85.893128,           -2
 130,    1,   17.215627,  -85.514869,           -2
 131,    1,   17.189809,  -85.136758,           -1
 132,    1,   17.162986,  -84.758800,           -1
 133,    1,   17.135158,  -84.381002,           -1
 134,    1,   17.106326,  -84.003369,           -1
 135,    1,   17.076491,  -83.625907,           -2
 136,    1,   17.045655,  -83.248622,           -2
 137,    1,   17.013817,  -82.871519,           -3
 138,    1,   16.980980,  -82.494604,           -4
 139,    1,   16.947143,  -82.117883,           -4
 140,    1,   16.912308,  -81.741361,           -3
 141,    1,   16.876477,  -81.365045,           -2
 142,    1,   16.839649,  -80.988939,           -3
 143,    1,   16.801827,  -80.613049,           -2
 144,    1,   16.763012,  -80.237381,           -2
 145,    1,   16.723204,  -79.861941,           -2
 146,    1,   16.682405,  -79.486734,           -2
 147,    1,   16.640616,  -79.111765,           -2
 148,    1,   16.597838,  -78.737040,           -4
 149,    1,   16.554073,  -78.362565,           -4
 150,    1,   16.509323,  -77.988345,           -4
 151,    1,   16.463587,  -77.614385,           -4
 152,    1,   16.416869,  -77.240691,           -5
 153,    1,   16.369169,  -76.867269,           -5
 154,    1,   16.320489,  -76.494122,           -4
 155,    1,   16.270830,  -76.121258,           -3
 156,    1,   16.220194,  -75.748681,           -4
 157,    1,   16.168583,  -75.376397,           -6
 158,    1,   16.115997,  -75.004410,           -6
 159,    1,   16.062439,  -74.632726,           -5
 160,    1,   16.007911,  -74.261351,           -4
 161,    1,   15.952413,  -73.890289,           -4
 162,    1,   15.895949,  -73.519546,           -3
 163,    1,   15.838518,  -73.149126,           -3
 164,    1,   15.780125,  -72.779035,           -2
 165,    1,   15.720769,  -72.409278,           -2
 166,    1,   15.660453,  -72.039860,           -1
 167,    1,   15.599179,  -71.670786,           -1
 168,    1,   15.536949,  -71.302060,           -1
 169,    1,   15.473765,  -70.933689,           -2
 170,    1,   15.409628,  -70.565676,           -2
 171,    1,   15.344542,  -70.198027,           -1
 172,    1,   15.278507,  -69.830747,           -2
 173,    1,   15.211525,  -69.463840,           -3
 174,    1,   15.143600,  -69.097311,           -3
 175,    1,   15.074733,  -68.731165,           -4
 176,    1,   15.004927,  -68.365407,           -5
 177,    1,   14.934183,  -68.000041,           -5
 178,    1,   14.862503,  -67.635072,           -3
 179,    1,   14.789891,  -67.270505,           -3
 180,    1,   14.716348,  -66.906344,           -4
 181,    1,   14.641876,  -66.542593,           -3
 182,    1,   14.566479,  -66.179259,           -3
 183,    1,   14.490158,  -65.816344,           -3
 184,    1,   14.412916,  -65.453853,           -3
 185,    1,   14.334755,  -65.091791,           -3
   1,    2,   12.532556, -133.561383,           -2
   2,    2,   12.632332, -133.210016,           -1
   3,    2,   12.731254, -132.858120,           -1
   4,    2,   12.829319, -132.505701,           -1
   5,    2,   12.926524, -132.152760,           -2
   6,    2,   13.022865, -131.799302,           -2
   7,    2,   13.118339, -131.445330,           -2
   8,    2,   13.212944, -131.090849,           -1
   9,    2,   13.306676, -130.735861,           -1
  10,    2,   13.399532, -130.380371,           -1
  11,    2,   13.491510, -130.024382,           -1
  12,    2,   13.582605, -129.667898,           -2
  13,    2,   13.672816, -129.310924,           -1
  14,    2,   13.762140, -128.953463,            1
  15,    2,   13.850573, -128.595519,            1
  16,    2,   13.938112, -128.237096,            1
  17,    2,   14.024756, -127.878198,            1
  18,    2,   14.110501, -127.518830,            1
  19,    2,   14.195344, -127.158995,            2
  20,    2,   14.279282, -126.798698,            2
  21,    2,   14.362314, -126.437942,            1
  22,    2,   14.444436, -126.076733,            1
  23,    2,   14.525645, -125.715074,            2
  24,    2,   14.605940, -125.352970,            3
  25,    2,   14.685317, -124.990424,            3
  26,    2,   14.763775, -124.627442,            3
  27,    2,   14.841310, -124.264028,            3
  28,    2,   14.917920, -123.900187,            2
  29,    2,   14.993602, -123.535922,            2
  30,    2,   15.068355, -123.171238,            2
  31,    2,   15.142176, -122.806140,            1
  32,    2,   15.215063, -122.440633,            1
  33,    2,   15.287012, -122.074721,            3
  34,    2,   15.358023, -121.708408,            3
  35,    2,   15.428092, -121.341700,            3
  36,    2,   15.497218, -120.974601,            2
  37,    2,   15.565399, -120.607117,            0
  38,    2,   15.632631, -120.239251,            0
  39,    2,   15.698914, -119.871008,            1
  40,    2,   15.764245, -119.502394,            1
  41,    2,   15.828622, -119.133414,            1
  42,    2,   15.892042, -118.764072,            1
  43,    2,   15.954505, -118.394373,            0
  44,    2,   16.016008, -118.024322,            0
  45,    2,   16.076549, -117.653924,            0
  46,    2,   16.136127, -117.283185,            0
  47,    2,   16.194738, -116.912109,            0
  48,    2,   16.252383, -116.540702,            1
  49,    2,   16.309058, -116.168968,            1
  50,    2,   16.364762, -115.796914,            0
  51,    2,   16.419493, -115.424543,            0
  52,    2,   16.473251, -115.051861,           -1
  53,    2,   16.526032, -114.678874,           -1
  54,    2,   16.577835, -114.305587,           -2
  55,    2,   16.628659, -113.932004,           -3
  56,    2,   16.678502, -113.558132,           -3
  57,    2,   16.727363, -113.183976,           -2
  58,    2,   16.775240, -112.809541,           -2
  59,    2,   16.822132, -112.434833,           -1
  60,    2,   16.868036, -112.059856,           -1
  61,    2,   16.912953, -111.684617,           -1
  62,    2,   16.956880, -111.309120,           -1
  63,    2,   16.999816, -110.933373,           -1
  64,    2,   17.041759, -110.557379,            0
  65,    2,   17.082710, -110.181144,            0
  66,    2,   17.122665, -109.804675,            0
  67,    2,   17.161624, -109.427976,            1
  68,    2,   17.199586, -109.051053,            1
  69,    2,   17.236550, -108.673913,            0
  70,    2,   17.272514, -108.296559,            0
  71,    2,   17.307478, -107.918999,           -1
  72,    2,   17.341440, -107.541238,           -1
  73,    2,   17.374399, -107.163282,            0
  74,    2,   17.406354, -106.785136,            0
  75,    2,   17.437305, -106.406806,            0
  76,    2,   17.467250, -106.028297,           -1
  77,    2,   17.496188, -105.649617,           -2
  78,    2,   17.524119, -105.270770,           -2
  79,    2,   17.551042, -104.891762,            1
  80,    2,   17.576956, -104.512599,            2
  81,    2,   17.601860, -104.133287,            1
  82,    2,   17.625753, -103.753831,            1
  83,    2,   17.648635, -103.374239,           -1
  84,    2,   17.670505, -102.994514,           -1
  85,    2,   17.691362, -102.614664,            0
  86,    2,   17.711205, -102.234695,           -1
  87,    2,   17.730035, -101.854612,            0
  88,    2,   17.747850, -101.474420,            0
  89,    2,   17.764650, -101.094127,           -3
  90,    2,   17.780435, -100.713738,           -2
  91,    2,   17.795203, -100.333259,           -3
  92,    2,   17.808956,  -99.952696,           -2
  93,    2,   17.821691,  -99.572054,            3
  94,    2,   17.833408,  -99.191341,            3
  95,    2,   17.844109,  -98.810561,            3
  96,    2,   17.853791,  -98.429721,            3
  97,    2,   17.862455,  -98.048827,            3
  98,    2,   17.870100,  -97.667885,            3
  99,    2,   17.876727,  -97.286901,            3
 100,    2,   17.882334,  -96.905881,            2
 101,    2,   17.886923,  -96.524830,            3
 102,    2,   17.890492,  -96.143756,            0
 103,    2,   17.893042,  -95.762663,            2
 104,    2,   17.894573,  -95.381559,            1
 105,    2,   17.895084,  -95.000448,            1
 106,    2,   17.894575,  -94.619337,            1
 107,    2,   17.893047,  -94.238233,            0
 108,    2,   17.890499,  -93.857140,            0
 109,    2,   17.886933,  -93.476065,            0
 110,    2,   17.882346,  -93.095015,            0
 111,    2,   17.876741,  -92.713994,           -1
 112,    2,   17.870117,  -92.333010,           -2
 113,    2,   17.862474,  -91.952068,           -2
 114,    2,   17.853812,  -91.571174,           -2
 115,    2,   17.844133,  -91.190334,           -1
 116,    2,   17.833435,  -90.809554,           -2
 117,    2,   17.821719,  -90.428841,           -3
 118,    2,   17.808987,  -90.048199,           -2
 119,    2,   17.795237,  -89.667636,           -2
 120,    2,   17.780471,  -89.287156,           -1
 121,    2,   17.764689,  -88.906767,           -2
 122,    2,   17.747891,  -88.526473,           -2
 123,    2,   17.730078,  -88.146282,           -2
 124,    2,   17.711251,  -87.766198,           -4
 125,    2,   17.691409,  -87.386229,           -4
 126,    2,   17.670555,  -87.006378,           -2
 127,    2,   17.648687,  -86.626654,           -2
 128,    2,   17.625808,  -86.247061,           -1
 129,    2,   17.601917,  -85.867605,           -1
 130,    2,   17.577016,  -85.488293,           -1
 131,    2,   17.551104,  -85.109130,           -1
 132,    2,   17.524184,  -84.730121,            0
 133,    2,   17.496255,  -84.351274,            0
 134,    2,   17.467319,  -83.972593,           -1
 135,    2,   17.437376,  -83.594084,           -1
 136,    2,   17.406428,  -83.215753,           -3
 137,    2,   17.374475,  -82.837607,           -2
 138,    2,   17.341518,  -82.459650,           -2
 139,    2,   17.307559,  -82.081888,           -1
 140,    2,   17.272597,  -81.704328,           -3
 141,    2,   17.236636,  -81.326974,           -3
 142,    2,   17.199674,  -80.949833,           -3
 143,    2,   17.161715,  -80.572910,           -2
 144,    2,   17.122758,  -80.196211,           -2
 145,    2,   17.082805,  -79.819741,           -2
 146,    2,   17.041857,  -79.443506,           -2
 147,    2,   16.999916,  -79.067511,           -2
 148,    2,   16.956982,  -78.691763,           -2
 149,    2,   16.913057,  -78.316266,           -5
 150,    2,   16.868143,  -77.941026,           -4
 151,    2,   16.822241,  -77.566049,           -4
 152,    2,   16.775351,  -77.191339,           -4
 153,    2,   16.727477,  -76.816904,           -4
 154,    2,   16.678618,  -76.442747,           -4
 155,    2,   16.628777,  -76.068874,           -4
 156,    2,   16.577956,  -75.695291,           -3
 157,    2,   16.526154,  -75.322003,           -4
 158,    2,   16.473376,  -74.949015,           -5
 159,    2,   16.419621,  -74.576333,           -5
 160,    2,   16.364892,  -74.203961,           -5
 161,    2,   16.309190,  -73.831906,           -4
 162,    2,   16.252517,  -73.460171,           -3
 163,    2,   16.194875,  -73.088763,           -3
 164,    2,   16.136266,  -72.717687,           -2
 165,    2,   16.076690,  -72.346947,           -2
 166,    2,   16.016152,  -71.976548,           -1
 167,    2,   15.954651,  -71.606497,           -2
 168,    2,   15.892190,  -71.236797,           -2
 169,    2,   15.828772,  -70.867454,           -3
 170,    2,   15.764397,  -70.498473,           -2
 171,    2,   15.699069,  -70.129858,           -2
 172,    2,   15.632788,  -69.761615,           -3
 173,    2,   15.565558,  -69.393748,           -3
 174,    2,   15.497380,  -69.026262,           -4
 175,    2,   15.428256,  -68.659162,           -4
 176,    2,   15.358189,  -68.292453,           -6
 177,    2,   15.287180,  -67.926140,           -5
 178,    2,   15.215233,  -67.560227,           -4
 179,    2,   15.142349,  -67.194719,           -3
 180,    2,   15.068530,  -66.829620,           -4
 181,    2,   14.993779,  -66.464935,           -3
 182,    2,   14.918099,  -66.100669,           -3
 183,    2,   14.841491,  -65.736826,           -5
 184,    2,   14.763958,  -65.373411,           -5
 185,    2,   14.685503,  -65.010428,           -2
   1,    3,   12.875468, -133.664297,           -1
   2,    3,   12.975627, -133.312094,           -1
   3,    3,   13.074929, -132.959360,           -1
   4,    3,   13.173370, -132.606097,           -1
   5,    3,   13.270946, -132.252309,           -1
   6,    3,   13.367656, -131.898000,           -1
   7,    3,   13.463495, -131.543173,           -1
   8,    3,   13.558460, -131.187832,           -1
   9,    3,   13.652550, -130.831981,            0
  10,    3,   13.745759, -130.475624,            0
  11,    3,   13.838086, -130.118764,            0
  12,    3,   13.929528, -129.761406,            0
  13,    3,   14.020081, -129.403554,            1
  14,    3,   14.109742, -129.045210,            1
  15,    3,   14.198510, -128.686381,            1
  16,    3,   14.286380, -128.327068,            2
  17,    3,   14.373351, -127.967277,            2
  18,    3,   14.459419, -127.607012,            2
  19,    3,   14.544581, -127.246276,            2
  20,    3,   14.628836, -126.885075,            2
  21,    3,   14.712179, -126.523411,            2
  22,    3,   14.794609, -126.161290,            2
  23,    3,   14.876124, -125.798716,            3
  24,    3,   14.956719, -125.435694,            3
  25,    3,   15.036393, -125.072226,            3
  26,    3,   15.115144, -124.708319,            3
  27,    3,   15.192968, -124.343976,            3
  28,    3,   15.269864, -123.979202,            3
  29,    3,   15.345829, -123.614001,            2
  30,    3,   15.420860, -123.248378,            2
  31,    3,   15.494955, -122.882338,            2
  32,    3,   15.568112, -122.515885,            1
  33,    3,   15.640329, -122.149024,            0
  34,    3,   15.711603, -121.781759,            2
  35,    3,   15.781932, -121.414096,            2
  36,    3,   15.851313, -121.046039,            1
  37,    3,   15.919746, -120.677592,            1
  38,    3,   15.987227, -120.308762,            1
  39,    3,   16.053754, -119.939552,            0
  40,    3,   16.119326, -119.569967,            1
  41,    3,   16.183940, -119.200013,            1
  42,    3,   16.247594, -118.829694,            1
  43,    3,   16.310286, -118.459015,            0
  44,    3,   16.372015, -118.087982,            0
  45,    3,   16.432778, -117.716600,            0
  46,    3,   16.492574, -117.344872,            0
  47,    3,   16.551400, -116.972806,           -1
  48,    3,   16.609256, -116.600405,            0
  49,    3,   16.666138, -116.227675,            0
  50,    3,   16.722046, -115.854622,            1
  51,    3,   16.776977, -115.481249,            0
  52,    3,   16.830930, -115.107564,           -1
  53,    3,   16.883904, -114.733570,           -2
  54,    3,   16.935896, -114.359274,           -2
  55,    3,   16.986905, -113.984680,           -2
  56,    3,   17.036930, -113.609795,           -3
  57,    3,   17.085968, -113.234622,           -3
  58,    3,   17.134019, -112.859169,           -2
  59,    3,   17.181081, -112.483440,           -2
  60,    3,   17.227152, -112.107440,           -2
  61,    3,   17.272231, -111.731176,           -2
  62,    3,   17.316317, -111.354652,           -1
  63,    3,   17.359409, -110.977875,            0
  64,    3,   17.401504, -110.600850,            0
  65,    3,   17.442602, -110.223582,            0
  66,    3,   17.482702, -109.846077,           -1
  67,    3,   17.521802, -109.468341,           -1
  68,    3,   17.559901, -109.090379,            0
  69,    3,   17.596998, -108.712198,            0
  70,    3,   17.633092, -108.333802,            0
  71,    3,   17.668181, -107.955198,            0
  72,    3,   17.702265, -107.576390,            0
  73,    3,   17.735343, -107.197386,            0
  74,    3,   17.767414, -106.818191,            1
  75,    3,   17.798476, -106.438810,            1
  76,    3,   17.828528, -106.059249,            0
  77,    3,   17.857571, -105.679515,           -1
  78,    3,   17.885602, -105.299612,           -2
  79,    3,   17.912622, -104.919548,            0
  80,    3,   17.938628, -104.539327,            2
  81,    3,   17.963621, -104.158955,            2
  82,    3,   17.987600, -103.778440,            1
  83,    3,   18.010564, -103.397786,            0
  84,    3,   18.032512, -103.016999,            1
  85,    3,   18.053444, -102.636085,            0
  86,    3,   18.073359, -102.255051,           -1
  87,    3,   18.092256, -101.873902,           -1
  88,    3,   18.110135, -101.492644,            0
  89,    3,   18.126995, -101.111284,           -3
  90,    3,   18.142836, -100.729826,           -1
  91,    3,   18.157657, -100.348278,           -1
  92,    3,   18.171459,  -99.966645,           -2
  93,    3,   18.184239,  -99.584933,            1
  94,    3,   18.195999,  -99.203149,            2
  95,    3,   18.206737,  -98.821298,            2
  96,    3,   18.216454,  -98.439386,            4
  97,    3,   18.225149,  -98.057419,            1
  98,    3,   18.232822,  -97.675404,            2
  99,    3,   18.239472,  -97.293347,            2
 100,    3,   18.245100,  -96.911253,            3
 101,    3,   18.249705,  -96.529129,            2
 102,    3,   18.253287,  -96.146980,            2
 103,    3,   18.255846,  -95.764813,            2
 104,    3,   18.257381,  -95.382634,            2
 105,    3,   18.257894,  -95.000449,            3
 106,    3,   18.257384,  -94.618264,            0
 107,    3,   18.255850,  -94.236085,            0
 108,    3,   18.253294,  -93.853918,            0
 109,    3,   18.249714,  -93.471770,           -1
 110,    3,   18.245112,  -93.089645,           -1
 111,    3,   18.239486,  -92.707551,           -1
 112,    3,   18.232838,  -92.325494,           -1
 113,    3,   18.225168,  -91.943479,           -1
 114,    3,   18.216476,  -91.561512,           -2
 115,    3,   18.206761,  -91.179600,           -1
 116,    3,   18.196025,  -90.797749,           -1
 117,    3,   18.184268,  -90.415964,           -1
 118,    3,   18.171490,  -90.034252,           -1
 119,    3,   18.157691,  -89.652619,           -1
 120,    3,   18.142872,  -89.271071,           -2
 121,    3,   18.127033,  -88.889613,           -2
 122,    3,   18.110176,  -88.508252,           -2
 123,    3,   18.092299,  -88.126994,           -2
 124,    3,   18.073404,  -87.745845,           -4
 125,    3,   18.053492,  -87.364810,           -3
 126,    3,   18.032563,  -86.983897,           -2
 127,    3,   18.010617,  -86.603109,           -2
 128,    3,   17.987655,  -86.222455,           -1
 129,    3,   17.963679,  -85.841939,           -1
 130,    3,   17.938688,  -85.461567,           -2
 131,    3,   17.912684,  -85.081346,           -2
 132,    3,   17.885667,  -84.701281,           -1
 133,    3,   17.857638,  -84.321378,           -2
 134,    3,   17.828598,  -83.941643,           -3
 135,    3,   17.798547,  -83.562082,           -3
 136,    3,   17.767488,  -83.182701,           -4
 137,    3,   17.735420,  -82.803505,           -3
 138,    3,   17.702344,  -82.424500,           -2
 139,    3,   17.668263,  -82.045693,           -1
 140,    3,   17.633175,  -81.667088,           -1
 141,    3,   17.597084,  -81.288691,           -3
 142,    3,   17.559989,  -80.910509,           -2
 143,    3,   17.521893,  -80.532547,           -2
 144,    3,   17.482795,  -80.154810,           -2
 145,    3,   17.442698,  -79.777305,           -2
 146,    3,   17.401602,  -79.400037,           -3
 147,    3,   17.359509,  -79.023011,           -3
 148,    3,   17.316420,  -78.646233,           -2
 149,    3,   17.272336,  -78.269709,           -4
 150,    3,   17.227259,  -77.893444,           -4
 151,    3,   17.181190,  -77.517444,           -4
 152,    3,   17.134131,  -77.141714,           -4
 153,    3,   17.086082,  -76.766260,           -4
 154,    3,   17.037046,  -76.391087,           -4
 155,    3,   16.987024,  -76.016201,           -4
 156,    3,   16.936017,  -75.641606,           -3
 157,    3,   16.884027,  -75.267309,           -3
 158,    3,   16.831056,  -74.893315,           -3
 159,    3,   16.777105,  -74.519629,           -5
 160,    3,   16.722176,  -74.146256,           -4
 161,    3,   16.666271,  -73.773201,           -4
 162,    3,   16.609391,  -73.400471,           -4
 163,    3,   16.551538,  -73.028069,           -3
 164,    3,   16.492713,  -72.656002,           -3
 165,    3,   16.432920,  -72.284274,           -2
 166,    3,   16.372159,  -71.912890,           -3
 167,    3,   16.310432,  -71.541856,           -3
 168,    3,   16.247742,  -71.171177,           -3
 169,    3,   16.184090,  -70.800857,           -3
 170,    3,   16.119479,  -70.430902,           -2
 171,    3,   16.053909,  -70.061317,           -3
 172,    3,   15.987384,  -69.692106,           -4
 173,    3,   15.919906,  -69.323274,           -4
 174,    3,   15.851475,  -68.954827,           -3
 175,    3,   15.782096,  -68.586769,           -5
 176,    3,   15.711769,  -68.219105,           -7
 177,    3,   15.640498,  -67.851839,           -5
 178,    3,   15.568283,  -67.484977,           -4
 179,    3,   15.495128,  -67.118523,           -4
 180,    3,   15.421035,  -66.752482,           -5
 181,    3,   15.346006,  -66.386858,           -5
 182,    3,   15.270044,  -66.021656,           -6
 183,    3,   15.193150,  -65.656881,           -5
 184,    3,   15.115328,  -65.292537,           -4
 185,    3,   15.036580,  -64.928629,           -2
   1,    4,   13.218725, -133.767747,           -1
   2,    4,   13.319266, -133.414705,           -1
   3,    4,   13.418946, -133.061128,           -1
   4,    4,   13.517761, -132.707018,           -1
   5,    4,   13.615709, -132.352379,           -1
   6,    4,   13.712785, -131.997215,           -1
   7,    4,   13.808988, -131.641529,            0
   8,    4,   13.904313, -131.285325,            0
   9,    4,   13.998758, -130.928608,            0
  10,    4,   14.092319, -130.571380,            0
  11,    4,   14.184995, -130.213646,            1
  12,    4,   14.276781, -129.855409,            1
  13,    4,   14.367675, -129.496674,            1
  14,    4,   14.457674, -129.137445,            2
  15,    4,   14.546774, -128.777725,            2
  16,    4,   14.634974, -128.417519,            2
  17,    4,   14.722271, -128.056830,            2
  18,    4,   14.808661, -127.695664,            2
  19,    4,   14.894142, -127.334023,            2
  20,    4,   14.978711, -126.971913,            2
  21,    4,   15.062365, -126.609338,            2
  22,    4,   15.145102, -126.246301,            3
  23,    4,   15.226920, -125.882808,            3
  24,    4,   15.307815, -125.518862,            3
  25,    4,   15.387785, -125.154468,            3
  26,    4,   15.466828, -124.789631,            3
  27,    4,   15.544941, -124.424354,            3
  28,    4,   15.622121, -124.058643,            3
  29,    4,   15.698366, -123.692502,            2
  30,    4,   15.773675, -123.325936,            2
  31,    4,   15.848043, -122.958948,            2
  32,    4,   15.921470, -122.591545,            1
  33,    4,   15.993953, -122.223730,            1
  34,    4,   16.065489, -121.855509,           -1
  35,    4,   16.136076, -121.486885,            0
  36,    4,   16.205713, -121.117865,            1
  37,    4,   16.274396, -120.748452,            1
  38,    4,   16.342124, -120.378652,            1
  39,    4,   16.408895, -120.008469,            1
  40,    4,   16.474706, -119.637909,           -1
  41,    4,   16.539556, -119.266976,            0
  42,    4,   16.603443, -118.895676,            0
  43,    4,   16.666364, -118.524013,            0
  44,    4,   16.728318, -118.151992,            0
  45,    4,   16.789302, -117.779619,            0
  46,    4,   16.849315, -117.406899,            0
  47,    4,   16.908356, -117.033836,            0
  48,    4,   16.966421, -116.660437,           -1
  49,    4,   17.023510, -116.286706,           -1
  50,    4,   17.079620, -115.912648,            0
  51,    4,   17.134750, -115.538269,            0
  52,    4,   17.188899, -115.163575,            0
  53,    4,   17.242064, -114.788569,           -2
  54,    4,   17.294244, -114.413259,           -2
  55,    4,   17.345437, -114.037648,           -2
  56,    4,   17.395642, -113.661743,           -2
  57,    4,   17.444857, -113.285550,           -2
  58,    4,   17.493081, -112.909072,           -2
  59,    4,   17.540312, -112.532317,           -2
  60,    4,   17.586549, -112.155289,           -2
  61,    4,   17.631791, -111.777994,           -3
  62,    4,   17.676035, -111.400438,           -3
  63,    4,   17.719281, -111.022626,           -1
  64,    4,   17.761528, -110.644564,           -1
  65,    4,   17.802773, -110.266257,            0
  66,    4,   17.843017, -109.887711,            0
  67,    4,   17.882257, -109.508932,           -1
  68,    4,   17.920492, -109.129926,           -1
  69,    4,   17.957722, -108.750697,            0
  70,    4,   17.993945, -108.371253,            0
  71,    4,   18.029160, -107.991598,            0
  72,    4,   18.063366, -107.611739,            0
  73,    4,   18.096561, -107.231682,            0
  74,    4,   18.128746, -106.851431,            1
  75,    4,   18.159919, -106.470993,            1
  76,    4,   18.190079, -106.090374,            1
  77,    4,   18.219225, -105.709580,            0
  78,    4,   18.247356, -105.328617,           -1
  79,    4,   18.274471, -104.947490,            0
