   X,    Y,    Latitude,   Longitude, CIN_200612200000
   1,    1,   12.190000, -133.459000,          -11
   2,    1,   12.289392, -133.108465,          -13
   3,    1,   12.387933, -132.757405,           -9
   4,    1,   12.485621, -132.405825,           -1
   5,    1,   12.582452, -132.053728,            1
   6,    1,   12.678424, -131.701118,            1
   7,    1,   12.773532, -131.347998,            1
   8,    1,   12.867775, -130.994371,            1
   9,    1,   12.961149, -130.640243,            1
  10,    1,   13.053651, -130.285616,            1
  11,    1,   13.145277, -129.930494,            1
  12,    1,   13.236026, -129.574881,           -7
  13,    1,   13.325894, -129.218781,          -11
  14,    1,   13.414878, -128.862198,          -11
  15,    1,   13.502975, -128.505136,          -19
  16,    1,   13.590183, -128.147599,          -39
  17,    1,   13.676498, -127.789590,          -55
  18,    1,   13.761918, -127.431115,          -65
  19,    1,   13.846441, -127.072176,          -77
  20,    1,   13.930063, -126.712779,          -97
  21,    1,   14.012781, -126.352927,         -119
  22,    1,   14.094594, -125.992625,         -141
  23,    1,   14.175498, -125.631877,           -1
  24,    1,   14.255491, -125.270687,           -3
  25,    1,   14.334570, -124.909059,           -7
  26,    1,   14.412733, -124.546998,          -23
  27,    1,   14.489977, -124.184509,          -23
  28,    1,   14.566300, -123.821595,          -19
  29,    1,   14.641700, -123.458261,          -13
  30,    1,   14.716174, -123.094512,          -79
  31,    1,   14.789719, -122.730352,          -43
  32,    1,   14.862333, -122.365786,          -45
  33,    1,   14.934015, -122.000818,          -57
  34,    1,   15.004761, -121.635453,          -37
  35,    1,   15.074570, -121.269695,          -89
  36,    1,   15.143440, -120.903550,          -35
  37,    1,   15.211367, -120.537022,          -11
  38,    1,   15.278350, -120.170116,          -25
  39,    1,   15.344387, -119.802836,          -15
  40,    1,   15.409476, -119.435188,          -11
  41,    1,   15.473615, -119.067177,          -23
  42,    1,   15.536802, -118.698806,          -55
  43,    1,   15.599034, -118.330082,          -63
  44,    1,   15.660310, -117.961008,          -77
  45,    1,   15.720628, -117.591591,         -111
  46,    1,   15.779986, -117.221835,         -147
  47,    1,   15.838382, -116.851744,         -131
  48,    1,   15.895815, -116.481326,          -93
  49,    1,   15.952282, -116.110583,          -99
  50,    1,   16.007781, -115.739522,          -43
  51,    1,   16.062312, -115.368147,          -15
  52,    1,   16.115872, -114.996464,          -17
  53,    1,   16.168460, -114.624478,           -1
  54,    1,   16.220074, -114.252194,            1
  55,    1,   16.270712, -113.879618,            1
  56,    1,   16.320373, -113.506754,           -1
  57,    1,   16.369056, -113.133609,           -3
  58,    1,   16.416758, -112.760187,           -7
  59,    1,   16.463479, -112.386494,           -1
  60,    1,   16.509216, -112.012534,           -7
  61,    1,   16.553969, -111.638315,           -7
  62,    1,   16.597736, -111.263840,           -5
  63,    1,   16.640516, -110.889116,           -9
  64,    1,   16.682307, -110.514148,          -25
  65,    1,   16.723109, -110.138941,          -31
  66,    1,   16.762919, -109.763502,          -31
  67,    1,   16.801737, -109.387834,          -35
  68,    1,   16.839562, -109.011945,          -25
  69,    1,   16.876391, -108.635840,          -35
  70,    1,   16.912225, -108.259524,          -47
  71,    1,   16.947062, -107.883002,          -79
  72,    1,   16.980901, -107.506282,          -87
  73,    1,   17.013741, -107.129367,          -87
  74,    1,   17.045581, -106.752265,          -93
  75,    1,   17.076420, -106.374980,          -99
  76,    1,   17.106257, -105.997518,          -99
  77,    1,   17.135091, -105.619886,          -77
  78,    1,   17.162921, -105.242088,          -67
  79,    1,   17.189747, -104.864131,          -65
  80,    1,   17.215567, -104.486020,          -61
  81,    1,   17.240381, -104.107761,          -57
  82,    1,   17.264189, -103.729360,          -47
  83,    1,   17.286988, -103.350823,          -41
  84,    1,   17.308779, -102.972156,          -45
  85,    1,   17.329561, -102.593364,          -45
  86,    1,   17.349333, -102.214453,          -43
  87,    1,   17.368095, -101.835429,          -73
  88,    1,   17.385847, -101.456299,          -75
  89,    1,   17.402586, -101.077067,         -145
  90,    1,   17.418314, -100.697740,          -53
  91,    1,   17.433030, -100.318324,            1
  92,    1,   17.446732,  -99.938824,          -19
  93,    1,   17.459422,  -99.559247,          -39
  94,    1,   17.471097,  -99.179599,          -31
  95,    1,   17.481759,  -98.799885,            1
  96,    1,   17.491407,  -98.420111,          -31
  97,    1,   17.500039,  -98.040284,          -11
  98,    1,   17.507657,  -97.660409,          -67
  99,    1,   17.514260,  -97.280492,            1
 100,    1,   17.519848,  -96.900539,            1
 101,    1,   17.524420,  -96.520556,            1
 102,    1,   17.527976,  -96.140550,           -5
 103,    1,   17.530517,  -95.760525,          -53
 104,    1,   17.532042,  -95.380489,          -39
 105,    1,   17.532551,  -95.000447,           -3
 106,    1,   17.532044,  -94.620404,          -47
 107,    1,   17.530522,  -94.240368,          -11
 108,    1,   17.527983,  -93.860343,           -9
 109,    1,   17.524429,  -93.480337,           -5
 110,    1,   17.519860,  -93.100354,           -9
 111,    1,   17.514275,  -92.720401,          -13
 112,    1,   17.507674,  -92.340484,           -3
 113,    1,   17.500058,  -91.960609,           -3
 114,    1,   17.491428,  -91.580782,            1
 115,    1,   17.481783,  -91.201008,           -1
 116,    1,   17.471124,  -90.821294,           -1
 117,    1,   17.459450,  -90.441645,            1
 118,    1,   17.446763,  -90.062068,            1
 119,    1,   17.433063,  -89.682568,           -1
 120,    1,   17.418350,  -89.303152,            1
 121,    1,   17.402624,  -88.923825,            1
 122,    1,   17.385887,  -88.544593,           -3
 123,    1,   17.368138,  -88.165462,            1
 124,    1,   17.349379,  -87.786438,           -1
 125,    1,   17.329609,  -87.407527,            1
 126,    1,   17.308829,  -87.028735,            1
 127,    1,   17.287040,  -86.650067,           -1
 128,    1,   17.264243,  -86.271530,            1
 129,    1,   17.240439,  -85.893128,            1
 130,    1,   17.215627,  -85.514869,           -1
 131,    1,   17.189809,  -85.136758,           -5
 132,    1,   17.162986,  -84.758800,           -7
 133,    1,   17.135158,  -84.381002,           -9
 134,    1,   17.106326,  -84.003369,           -3
 135,    1,   17.076491,  -83.625907,           -1
 136,    1,   17.045655,  -83.248622,           -1
 137,    1,   17.013817,  -82.871519,            1
 138,    1,   16.980980,  -82.494604,            1
 139,    1,   16.947143,  -82.117883,            1
 140,    1,   16.912308,  -81.741361,            1
 141,    1,   16.876477,  -81.365045,            1
 142,    1,   16.839649,  -80.988939,            1
 143,    1,   16.801827,  -80.613049,           -5
 144,    1,   16.763012,  -80.237381,           -9
 145,    1,   16.723204,  -79.861941,           -9
 146,    1,   16.682405,  -79.486734,           -1
 147,    1,   16.640616,  -79.111765,           -1
 148,    1,   16.597838,  -78.737040,            1
 149,    1,   16.554073,  -78.362565,            1
 150,    1,   16.509323,  -77.988345,            1
 151,    1,   16.463587,  -77.614385,           -1
 152,    1,   16.416869,  -77.240691,            1
 153,    1,   16.369169,  -76.867269,            1
 154,    1,   16.320489,  -76.494122,            1
 155,    1,   16.270830,  -76.121258,            1
 156,    1,   16.220194,  -75.748681,            1
 157,    1,   16.168583,  -75.376397,            1
 158,    1,   16.115997,  -75.004410,            1
 159,    1,   16.062439,  -74.632726,            1
 160,    1,   16.007911,  -74.261351,            1
 161,    1,   15.952413,  -73.890289,            1
 162,    1,   15.895949,  -73.519546,            1
 163,    1,   15.838518,  -73.149126,            1
 164,    1,   15.780125,  -72.779035,            1
 165,    1,   15.720769,  -72.409278,            1
 166,    1,   15.660453,  -72.039860,           -9
 167,    1,   15.599179,  -71.670786,          -15
 168,    1,   15.536949,  -71.302060,           -5
 169,    1,   15.473765,  -70.933689,           -1
 170,    1,   15.409628,  -70.565676,           -1
 171,    1,   15.344542,  -70.198027,           -1
 172,    1,   15.278507,  -69.830747,            1
 173,    1,   15.211525,  -69.463840,           -1
 174,    1,   15.143600,  -69.097311,           -1
 175,    1,   15.074733,  -68.731165,           -1
 176,    1,   15.004927,  -68.365407,            1
 177,    1,   14.934183,  -68.000041,            1
 178,    1,   14.862503,  -67.635072,           -1
 179,    1,   14.789891,  -67.270505,            1
 180,    1,   14.716348,  -66.906344,            1
 181,    1,   14.641876,  -66.542593,            1
 182,    1,   14.566479,  -66.179259,           -1
 183,    1,   14.490158,  -65.816344,           -1
 184,    1,   14.412916,  -65.453853,           -9
 185,    1,   14.334755,  -65.091791,          -21
   1,    2,   12.532556, -133.561383,           -5
   2,    2,   12.632332, -133.210016,           -7
   3,    2,   12.731254, -132.858120,           -9
   4,    2,   12.829319, -132.505701,           -7
   5,    2,   12.926524, -132.152760,           -1
   6,    2,   13.022865, -131.799302,            1
   7,    2,   13.118339, -131.445330,            1
   8,    2,   13.212944, -131.090849,           -1
   9,    2,   13.306676, -130.735861,           -3
  10,    2,   13.399532, -130.380371,           -1
  11,    2,   13.491510, -130.024382,            1
  12,    2,   13.582605, -129.667898,            1
  13,    2,   13.672816, -129.310924,            1
  14,    2,   13.762140, -128.953463,          -31
  15,    2,   13.850573, -128.595519,          -43
  16,    2,   13.938112, -128.237096,          -51
  17,    2,   14.024756, -127.878198,          -51
  18,    2,   14.110501, -127.518830,          -67
  19,    2,   14.195344, -127.158995,            1
  20,    2,   14.279282, -126.798698,            1
  21,    2,   14.362314, -126.437942,            1
  22,    2,   14.444436, -126.076733,         -111
  23,    2,   14.525645, -125.715074,           -5
  24,    2,   14.605940, -125.352970,           -1
  25,    2,   14.685317, -124.990424,           -3
  26,    2,   14.763775, -124.627442,          -11
  27,    2,   14.841310, -124.264028,          -37
  28,    2,   14.917920, -123.900187,          -15
  29,    2,   14.993602, -123.535922,          -21
  30,    2,   15.068355, -123.171238,         -113
  31,    2,   15.142176, -122.806140,          -27
  32,    2,   15.215063, -122.440633,          -23
  33,    2,   15.287012, -122.074721,         -115
  34,    2,   15.358023, -121.708408,          -43
  35,    2,   15.428092, -121.341700,         -149
  36,    2,   15.497218, -120.974601,          -93
  37,    2,   15.565399, -120.607117,          -23
  38,    2,   15.632631, -120.239251,          -23
  39,    2,   15.698914, -119.871008,          -37
  40,    2,   15.764245, -119.502394,          -35
  41,    2,   15.828622, -119.133414,          -65
  42,    2,   15.892042, -118.764072,          -81
  43,    2,   15.954505, -118.394373,          -81
  44,    2,   16.016008, -118.024322,          -83
  45,    2,   16.076549, -117.653924,          -93
  46,    2,   16.136127, -117.283185,         -109
  47,    2,   16.194738, -116.912109,          -45
  48,    2,   16.252383, -116.540702,          -73
  49,    2,   16.309058, -116.168968,          -97
  50,    2,   16.364762, -115.796914,          -55
  51,    2,   16.419493, -115.424543,          -65
  52,    2,   16.473251, -115.051861,          -37
  53,    2,   16.526032, -114.678874,          -19
  54,    2,   16.577835, -114.305587,           -1
  55,    2,   16.628659, -113.932004,            1
  56,    2,   16.678502, -113.558132,            1
  57,    2,   16.727363, -113.183976,            1
  58,    2,   16.775240, -112.809541,           -1
  59,    2,   16.822132, -112.434833,           -3
  60,    2,   16.868036, -112.059856,           -3
  61,    2,   16.912953, -111.684617,           -9
  62,    2,   16.956880, -111.309120,          -11
  63,    2,   16.999816, -110.933373,           -3
  64,    2,   17.041759, -110.557379,           -9
  65,    2,   17.082710, -110.181144,          -15
  66,    2,   17.122665, -109.804675,          -29
  67,    2,   17.161624, -109.427976,          -35
  68,    2,   17.199586, -109.051053,          -31
  69,    2,   17.236550, -108.673913,          -21
  70,    2,   17.272514, -108.296559,          -43
  71,    2,   17.307478, -107.918999,          -71
  72,    2,   17.341440, -107.541238,          -91
  73,    2,   17.374399, -107.163282,         -109
  74,    2,   17.406354, -106.785136,         -157
  75,    2,   17.437305, -106.406806,         -173
  76,    2,   17.467250, -106.028297,         -141
  77,    2,   17.496188, -105.649617,         -107
  78,    2,   17.524119, -105.270770,          -79
  79,    2,   17.551042, -104.891762,          -75
  80,    2,   17.576956, -104.512599,          -71
  81,    2,   17.601860, -104.133287,          -71
  82,    2,   17.625753, -103.753831,          -61
  83,    2,   17.648635, -103.374239,          -51
  84,    2,   17.670505, -102.994514,          -47
  85,    2,   17.691362, -102.614664,          -61
  86,    2,   17.711205, -102.234695,          -53
  87,    2,   17.730035, -101.854612,          -95
  88,    2,   17.747850, -101.474420,         -155
  89,    2,   17.764650, -101.094127,          -35
  90,    2,   17.780435, -100.713738,          -23
  91,    2,   17.795203, -100.333259,           -9
  92,    2,   17.808956,  -99.952696,           -7
  93,    2,   17.821691,  -99.572054,          -97
  94,    2,   17.833408,  -99.191341,          -65
  95,    2,   17.844109,  -98.810561,          -59
  96,    2,   17.853791,  -98.429721,          -37
  97,    2,   17.862455,  -98.048827,          -27
  98,    2,   17.870100,  -97.667885,          -15
  99,    2,   17.876727,  -97.286901,            1
 100,    2,   17.882334,  -96.905881,          -33
 101,    2,   17.886923,  -96.524830,            1
 102,    2,   17.890492,  -96.143756,          -17
 103,    2,   17.893042,  -95.762663,            1
 104,    2,   17.894573,  -95.381559,            1
 105,    2,   17.895084,  -95.000448,          -85
 106,    2,   17.894575,  -94.619337,          -49
 107,    2,   17.893047,  -94.238233,          -17
 108,    2,   17.890499,  -93.857140,          -29
 109,    2,   17.886933,  -93.476065,          -25
 110,    2,   17.882346,  -93.095015,          -11
 111,    2,   17.876741,  -92.713994,           -3
 112,    2,   17.870117,  -92.333010,            1
 113,    2,   17.862474,  -91.952068,           -3
 114,    2,   17.853812,  -91.571174,           -5
 115,    2,   17.844133,  -91.190334,           -1
 116,    2,   17.833435,  -90.809554,           -1
 117,    2,   17.821719,  -90.428841,           -1
 118,    2,   17.808987,  -90.048199,            1
 119,    2,   17.795237,  -89.667636,            1
 120,    2,   17.780471,  -89.287156,            1
 121,    2,   17.764689,  -88.906767,            1
 122,    2,   17.747891,  -88.526473,            1
 123,    2,   17.730078,  -88.146282,            1
 124,    2,   17.711251,  -87.766198,            1
 125,    2,   17.691409,  -87.386229,            1
 126,    2,   17.670555,  -87.006378,            1
 127,    2,   17.648687,  -86.626654,           -1
 128,    2,   17.625808,  -86.247061,          -11
 129,    2,   17.601917,  -85.867605,          -13
 130,    2,   17.577016,  -85.488293,          -11
 131,    2,   17.551104,  -85.109130,          -13
 132,    2,   17.524184,  -84.730121,          -19
 133,    2,   17.496255,  -84.351274,          -21
 134,    2,   17.467319,  -83.972593,           -9
 135,    2,   17.437376,  -83.594084,            1
 136,    2,   17.406428,  -83.215753,            1
 137,    2,   17.374475,  -82.837607,            1
 138,    2,   17.341518,  -82.459650,            1
 139,    2,   17.307559,  -82.081888,           -3
 140,    2,   17.272597,  -81.704328,            1
 141,    2,   17.236636,  -81.326974,            1
 142,    2,   17.199674,  -80.949833,            1
 143,    2,   17.161715,  -80.572910,            1
 144,    2,   17.122758,  -80.196211,           -5
 145,    2,   17.082805,  -79.819741,          -11
 146,    2,   17.041857,  -79.443506,          -13
 147,    2,   16.999916,  -79.067511,           -5
 148,    2,   16.956982,  -78.691763,            1
 149,    2,   16.913057,  -78.316266,            1
 150,    2,   16.868143,  -77.941026,           -3
 151,    2,   16.822241,  -77.566049,           -5
 152,    2,   16.775351,  -77.191339,           -3
 153,    2,   16.727477,  -76.816904,           -1
 154,    2,   16.678618,  -76.442747,           -1
 155,    2,   16.628777,  -76.068874,           -1
 156,    2,   16.577956,  -75.695291,           -1
 157,    2,   16.526154,  -75.322003,            1
 158,    2,   16.473376,  -74.949015,            1
 159,    2,   16.419621,  -74.576333,            1
 160,    2,   16.364892,  -74.203961,            1
 161,    2,   16.309190,  -73.831906,            1
 162,    2,   16.252517,  -73.460171,            1
 163,    2,   16.194875,  -73.088763,            1
 164,    2,   16.136266,  -72.717687,            1
 165,    2,   16.076690,  -72.346947,           -1
 166,    2,   16.016152,  -71.976548,          -15
 167,    2,   15.954651,  -71.606497,           -3
 168,    2,   15.892190,  -71.236797,            1
 169,    2,   15.828772,  -70.867454,           -1
 170,    2,   15.764397,  -70.498473,           -1
 171,    2,   15.699069,  -70.129858,           -3
 172,    2,   15.632788,  -69.761615,           -1
 173,    2,   15.565558,  -69.393748,           -1
 174,    2,   15.497380,  -69.026262,            1
 175,    2,   15.428256,  -68.659162,            1
 176,    2,   15.358189,  -68.292453,            1
 177,    2,   15.287180,  -67.926140,            1
 178,    2,   15.215233,  -67.560227,           -1
 179,    2,   15.142349,  -67.194719,           -1
 180,    2,   15.068530,  -66.829620,            1
 181,    2,   14.993779,  -66.464935,           -3
 182,    2,   14.918099,  -66.100669,           -5
 183,    2,   14.841491,  -65.736826,            1
 184,    2,   14.763958,  -65.373411,           -3
 185,    2,   14.685503,  -65.010428,          -39
   1,    3,   12.875468, -133.664297,           -9
   2,    3,   12.975627, -133.312094,           -5
   3,    3,   13.074929, -132.959360,           -7
   4,    3,   13.173370, -132.606097,           -7
   5,    3,   13.270946, -132.252309,           -3
   6,    3,   13.367656, -131.898000,           -3
   7,    3,   13.463495, -131.543173,           -5
   8,    3,   13.558460, -131.187832,           -5
   9,    3,   13.652550, -130.831981,           -9
  10,    3,   13.745759, -130.475624,          -17
  11,    3,   13.838086, -130.118764,          -23
  12,    3,   13.929528, -129.761406,          -23
  13,    3,   14.020081, -129.403554,          -25
  14,    3,   14.109742, -129.045210,          -33
  15,    3,   14.198510, -128.686381,          -51
  16,    3,   14.286380, -128.327068,          -71
  17,    3,   14.373351, -127.967277,          -51
  18,    3,   14.459419, -127.607012,          -77
  19,    3,   14.544581, -127.246276,          -73
  20,    3,   14.628836, -126.885075,            1
  21,    3,   14.712179, -126.523411,           -3
  22,    3,   14.794609, -126.161290,           -7
  23,    3,   14.876124, -125.798716,          -15
  24,    3,   14.956719, -125.435694,          -21
  25,    3,   15.036393, -125.072226,          -27
  26,    3,   15.115144, -124.708319,          -29
  27,    3,   15.192968, -124.343976,            1
  28,    3,   15.269864, -123.979202,           -1
  29,    3,   15.345829, -123.614001,           -1
  30,    3,   15.420860, -123.248378,          -21
  31,    3,   15.494955, -122.882338,         -107
  32,    3,   15.568112, -122.515885,          -55
  33,    3,   15.640329, -122.149024,          -27
  34,    3,   15.711603, -121.781759,         -103
  35,    3,   15.781932, -121.414096,          -21
  36,    3,   15.851313, -121.046039,         -111
  37,    3,   15.919746, -120.677592,          -85
  38,    3,   15.987227, -120.308762,          -35
  39,    3,   16.053754, -119.939552,          -25
  40,    3,   16.119326, -119.569967,          -41
  41,    3,   16.183940, -119.200013,          -79
  42,    3,   16.247594, -118.829694,         -101
  43,    3,   16.310286, -118.459015,          -99
  44,    3,   16.372015, -118.087982,          -87
  45,    3,   16.432778, -117.716600,          -83
  46,    3,   16.492574, -117.344872,          -61
  47,    3,   16.551400, -116.972806,          -55
  48,    3,   16.609256, -116.600405,          -55
  49,    3,   16.666138, -116.227675,          -47
  50,    3,   16.722046, -115.854622,          -71
  51,    3,   16.776977, -115.481249,          -45
  52,    3,   16.830930, -115.107564,          -59
  53,    3,   16.883904, -114.733570,          -21
  54,    3,   16.935896, -114.359274,          -13
  55,    3,   16.986905, -113.984680,           -5
  56,    3,   17.036930, -113.609795,           -1
  57,    3,   17.085968, -113.234622,            1
  58,    3,   17.134019, -112.859169,            1
  59,    3,   17.181081, -112.483440,            1
  60,    3,   17.227152, -112.107440,           -1
  61,    3,   17.272231, -111.731176,           -1
  62,    3,   17.316317, -111.354652,          -11
  63,    3,   17.359409, -110.977875,          -15
  64,    3,   17.401504, -110.600850,          -25
  65,    3,   17.442602, -110.223582,          -11
  66,    3,   17.482702, -109.846077,           -7
  67,    3,   17.521802, -109.468341,           -9
  68,    3,   17.559901, -109.090379,          -17
  69,    3,   17.596998, -108.712198,          -17
  70,    3,   17.633092, -108.333802,          -29
  71,    3,   17.668181, -107.955198,          -67
  72,    3,   17.702265, -107.576390,          -99
  73,    3,   17.735343, -107.197386,         -133
  74,    3,   17.767414, -106.818191,         -293
  75,    3,   17.798476, -106.438810,         -311
  76,    3,   17.828528, -106.059249,         -203
  77,    3,   17.857571, -105.679515,         -143
  78,    3,   17.885602, -105.299612,         -113
  79,    3,   17.912622, -104.919548,          -87
  80,    3,   17.938628, -104.539327,          -89
  81,    3,   17.963621, -104.158955,          -81
  82,    3,   17.987600, -103.778440,          -69
  83,    3,   18.010564, -103.397786,          -57
  84,    3,   18.032512, -103.016999,          -79
  85,    3,   18.053444, -102.636085,         -109
  86,    3,   18.073359, -102.255051,         -117
  87,    3,   18.092256, -101.873902,         -133
  88,    3,   18.110135, -101.492644,         -113
  89,    3,   18.126995, -101.111284,          -17
  90,    3,   18.142836, -100.729826,          -91
  91,    3,   18.157657, -100.348278,         -103
  92,    3,   18.171459,  -99.966645,           -5
  93,    3,   18.184239,  -99.584933,         -103
  94,    3,   18.195999,  -99.203149,          -75
  95,    3,   18.206737,  -98.821298,          -97
  96,    3,   18.216454,  -98.439386,           -5
  97,    3,   18.225149,  -98.057419,          -37
  98,    3,   18.232822,  -97.675404,          -13
  99,    3,   18.239472,  -97.293347,           -5
 100,    3,   18.245100,  -96.911253,          -39
 101,    3,   18.249705,  -96.529129,           -9
 102,    3,   18.253287,  -96.146980,           -1
 103,    3,   18.255846,  -95.764813,            1
 104,    3,   18.257381,  -95.382634,         -101
 105,    3,   18.257894,  -95.000449,          -45
 106,    3,   18.257384,  -94.618264,          -25
 107,    3,   18.255850,  -94.236085,          -11
 108,    3,   18.253294,  -93.853918,          -13
 109,    3,   18.249714,  -93.471770,           -9
 110,    3,   18.245112,  -93.089645,          -13
 111,    3,   18.239486,  -92.707551,          -19
 112,    3,   18.232838,  -92.325494,          -23
 113,    3,   18.225168,  -91.943479,          -19
 114,    3,   18.216476,  -91.561512,           -9
 115,    3,   18.206761,  -91.179600,           -7
 116,    3,   18.196025,  -90.797749,           -3
 117,    3,   18.184268,  -90.415964,            1
 118,    3,   18.171490,  -90.034252,           -1
 119,    3,   18.157691,  -89.652619,            1
 120,    3,   18.142872,  -89.271071,            1
 121,    3,   18.127033,  -88.889613,            1
 122,    3,   18.110176,  -88.508252,           -1
 123,    3,   18.092299,  -88.126994,            1
 124,    3,   18.073404,  -87.745845,            1
 125,    3,   18.053492,  -87.364810,            1
 126,    3,   18.032563,  -86.983897,            1
 127,    3,   18.010617,  -86.603109,           -3
 128,    3,   17.987655,  -86.222455,          -13
 129,    3,   17.963679,  -85.841939,           -5
 130,    3,   17.938688,  -85.461567,           -3
 131,    3,   17.912684,  -85.081346,           -9
 132,    3,   17.885667,  -84.701281,          -13
 133,    3,   17.857638,  -84.321378,           -1
 134,    3,   17.828598,  -83.941643,            1
 135,    3,   17.798547,  -83.562082,            1
 136,    3,   17.767488,  -83.182701,            1
 137,    3,   17.735420,  -82.803505,            1
 138,    3,   17.702344,  -82.424500,            1
 139,    3,   17.668263,  -82.045693,            1
 140,    3,   17.633175,  -81.667088,           -5
 141,    3,   17.597084,  -81.288691,            1
 142,    3,   17.559989,  -80.910509,            1
 143,    3,   17.521893,  -80.532547,            1
 144,    3,   17.482795,  -80.154810,            1
 145,    3,   17.442698,  -79.777305,           -3
 146,    3,   17.401602,  -79.400037,           -7
 147,    3,   17.359509,  -79.023011,           -7
 148,    3,   17.316420,  -78.646233,           -5
 149,    3,   17.272336,  -78.269709,            1
 150,    3,   17.227259,  -77.893444,            1
 151,    3,   17.181190,  -77.517444,           -1
 152,    3,   17.134131,  -77.141714,           -5
 153,    3,   17.086082,  -76.766260,           -7
 154,    3,   17.037046,  -76.391087,           -5
 155,    3,   16.987024,  -76.016201,           -3
 156,    3,   16.936017,  -75.641606,           -1
 157,    3,   16.884027,  -75.267309,           -1
 158,    3,   16.831056,  -74.893315,           -1
 159,    3,   16.777105,  -74.519629,            1
 160,    3,   16.722176,  -74.146256,            1
 161,    3,   16.666271,  -73.773201,            1
 162,    3,   16.609391,  -73.400471,            1
 163,    3,   16.551538,  -73.028069,            1
 164,    3,   16.492713,  -72.656002,            1
 165,    3,   16.432920,  -72.284274,            1
 166,    3,   16.372159,  -71.912890,            1
 167,    3,   16.310432,  -71.541856,            1
 168,    3,   16.247742,  -71.171177,           -1
 169,    3,   16.184090,  -70.800857,            1
 170,    3,   16.119479,  -70.430902,           -1
 171,    3,   16.053909,  -70.061317,           -1
 172,    3,   15.987384,  -69.692106,           -1
 173,    3,   15.919906,  -69.323274,           -1
 174,    3,   15.851475,  -68.954827,           -1
 175,    3,   15.782096,  -68.586769,            1
 176,    3,   15.711769,  -68.219105,            1
 177,    3,   15.640498,  -67.851839,            1
 178,    3,   15.568283,  -67.484977,           -1
 179,    3,   15.495128,  -67.118523,            1
 180,    3,   15.421035,  -66.752482,            1
 181,    3,   15.346006,  -66.386858,           -1
 182,    3,   15.270044,  -66.021656,            1
 183,    3,   15.193150,  -65.656881,           -1
 184,    3,   15.115328,  -65.292537,           -7
 185,    3,   15.036580,  -64.928629,          -29
   1,    4,   13.218725, -133.767747,          -11
   2,    4,   13.319266, -133.414705,          -11
   3,    4,   13.418946, -133.061128,          -13
   4,    4,   13.517761, -132.707018,          -11
   5,    4,   13.615709, -132.352379,           -5
   6,    4,   13.712785, -131.997215,           -3
   7,    4,   13.808988, -131.641529,           -5
   8,    4,   13.904313, -131.285325,          -13
   9,    4,   13.998758, -130.928608,          -15
  10,    4,   14.092319, -130.571380,          -27
  11,    4,   14.184995, -130.213646,          -55
  12,    4,   14.276781, -129.855409,          -95
  13,    4,   14.367675, -129.496674,         -115
  14,    4,   14.457674, -129.137445,         -133
  15,    4,   14.546774, -128.777725,          -95
  16,    4,   14.634974, -128.417519,          -25
  17,    4,   14.722271, -128.056830,          -27
  18,    4,   14.808661, -127.695664,          -21
  19,    4,   14.894142, -127.334023,          -19
  20,    4,   14.978711, -126.971913,          -11
  21,    4,   15.062365, -126.609338,          -13
  22,    4,   15.145102, -126.246301,          -11
  23,    4,   15.226920, -125.882808,          -11
  24,    4,   15.307815, -125.518862,          -27
  25,    4,   15.387785, -125.154468,          -27
  26,    4,   15.466828, -124.789631,          -23
  27,    4,   15.544941, -124.424354,          -21
  28,    4,   15.622121, -124.058643,            1
  29,    4,   15.698366, -123.692502,           -1
  30,    4,   15.773675, -123.325936,            1
  31,    4,   15.848043, -122.958948,           -1
  32,    4,   15.921470, -122.591545,            1
  33,    4,   15.993953, -122.223730,          -21
  34,    4,   16.065489, -121.855509,          -23
  35,    4,   16.136076, -121.486885,          -43
  36,    4,   16.205713, -121.117865,          -69
  37,    4,   16.274396, -120.748452,          -81
  38,    4,   16.342124, -120.378652,          -69
  39,    4,   16.408895, -120.008469,          -25
  40,    4,   16.474706, -119.637909,           -7
  41,    4,   16.539556, -119.266976,          -31
  42,    4,   16.603443, -118.895676,          -61
  43,    4,   16.666364, -118.524013,          -65
  44,    4,   16.728318, -118.151992,          -27
  45,    4,   16.789302, -117.779619,          -23
  46,    4,   16.849315, -117.406899,          -33
  47,    4,   16.908356, -117.033836,          -13
  48,    4,   16.966421, -116.660437,          -53
  49,    4,   17.023510, -116.286706,          -51
  50,    4,   17.079620, -115.912648,          -27
  51,    4,   17.134750, -115.538269,          -45
  52,    4,   17.188899, -115.163575,          -37
  53,    4,   17.242064, -114.788569,          -33
  54,    4,   17.294244, -114.413259,          -21
  55,    4,   17.345437, -114.037648,          -13
  56,    4,   17.395642, -113.661743,          -17
  57,    4,   17.444857, -113.285550,           -9
  58,    4,   17.493081, -112.909072,           -1
  59,    4,   17.540312, -112.532317,           -1
  60,    4,   17.586549, -112.155289,           -3
  61,    4,   17.631791, -111.777994,           -1
  62,    4,   17.676035, -111.400438,           -1
  63,    4,   17.719281, -111.022626,           -5
  64,    4,   17.761528, -110.644564,           -9
  65,    4,   17.802773, -110.266257,          -25
  66,    4,   17.843017, -109.887711,          -17
  67,    4,   17.882257, -109.508932,           -5
  68,    4,   17.920492, -109.129926,          -11
  69,    4,   17.957722, -108.750697,          -13
  70,    4,   17.993945, -108.371253,          -23
  71,    4,   18.029160, -107.991598,          -51
  72,    4,   18.063366, -107.611739,          -91
  73,    4,   18.096561, -107.231682,         -139
  74,    4,   18.128746, -106.851431,         -295
